broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
stem cell,Cancer,CD271,Human,Brain,Brain,Malignant Peripheral Nerve Sheath Tumor,Cancer cell,Cancer stem cell
stem cell,Cancer,CD133,Human,Brain,Brain,Malignant Peripheral Nerve Sheath Tumor,Cancer cell,Cancer stem cell
stem cell,Cancer,OCT4,Human,Brain,Brain,Malignant Peripheral Nerve Sheath Tumor,Cancer cell,Cancer stem cell
stem cell,Cancer,Nestin,Human,Brain,Brain,Malignant Peripheral Nerve Sheath Tumor,Cancer cell,Cancer stem cell
stem cell,Cancer,NGFR,Human,Brain,Brain,Malignant Peripheral Nerve Sheath Tumor,Cancer cell,Cancer stem cell
stem cell,Cancer,PROM1,Human,Brain,Brain,Malignant Peripheral Nerve Sheath Tumor,Cancer cell,Cancer stem cell
stem cell,Cancer,POU5F1,Human,Brain,Brain,Malignant Peripheral Nerve Sheath Tumor,Cancer cell,Cancer stem cell
