broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Cancer cell,,PARP1,Human,Brain,Brain,Glioblastoma,Cancer cell,Cancer cell
Cancer cell,,EGFR,Human,Brain,Brain,Glioblastoma,Cancer cell,Cancer cell
Cancer cell,,DLX1,Human,Brain,Brain,Glioblastoma,Cancer cell,Cancer cell
Cancer cell,,GFAP,Human,Brain,Brain,Glioblastoma,Cancer cell,Cancer cell
Cancer cell,,VIM,Human,Brain,Brain,Glioblastoma,Cancer cell,Cancer cell
Cancer cell,,MKI67,Human,Brain,Brain,Glioblastoma,Cancer cell,Cancer cell
Cancer cell,,DCX,Human,Brain,Brain,Glioblastoma,Cancer cell,Cancer cell
Cancer cell,,S100β,Human,Brain,Brain,Glioblastoma,Cancer cell,Cancer cell
Cancer cell,,PDGFRA,Human,Brain,Brain,Glioblastoma,Cancer cell,Cancer cell
Cancer cell,,PTPRZ1,Human,Brain,Brain,Glioblastoma,Cancer cell,Cancer cell
Cancer cell,,MARCKSL1,Human,Brain,Brain,Glioblastoma,Cancer cell,Cancer cell
Cancer cell,,GPM6A,Human,Brain,Brain,Glioblastoma,Cancer cell,Cancer cell
Cancer cell,,TUBA1A,Human,Brain,Brain,Glioblastoma,Cancer cell,Cancer cell
Cancer cell,,C1orf61,Human,Brain,Brain,Glioblastoma,Cancer cell,Cancer cell
Cancer cell,,TUBB2B,Human,Brain,Brain,Glioblastoma,Cancer cell,Cancer cell
Cancer cell,,BCAN,Human,Brain,Brain,Glioblastoma,Cancer cell,Cancer cell
Cancer cell,,PTN,Human,Brain,Brain,Glioblastoma,Cancer cell,Cancer cell
Cancer cell,,CD276,Human,Brain,Brain,Glioblastoma,Cancer cell,Cancer cell
Cancer cell,,CD161,Human,Brain,Brain,Glioblastoma,Cancer cell,Cancer cell
Cancer cell,,TIMP1,Human,Brain,Brain,Glioblastoma,Cancer cell,Cancer cell
Cancer cell,,MIR9-1HG,Human,Brain,Brain,Glioblastoma,Cancer cell,Cancer cell
Cancer cell,,KLRB1,Human,Brain,Brain,Glioblastoma,Cancer cell,Cancer cell
