broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Epithelial cell,,CD24,Human,Epithelium,Airway epithelium,Normal,Normal cell,Epithelial cell
Epithelial cell,,CD13,Human,Epithelium,Airway epithelium,Normal,Normal cell,Epithelial cell
Epithelial cell,,CD324,Human,Epithelium,Airway epithelium,Normal,Normal cell,Epithelial cell
Epithelial cell,,CD126,Human,Epithelium,Airway epithelium,Normal,Normal cell,Epithelial cell
Epithelial cell,,CD130,Human,Epithelium,Airway epithelium,Normal,Normal cell,Epithelial cell
Epithelial cell,,CD103,Human,Epithelium,Airway epithelium,Normal,Normal cell,Epithelial cell
Epithelial cell,,CD141,Human,Epithelium,Airway epithelium,Normal,Normal cell,Epithelial cell
Epithelial cell,,CD106,Human,Epithelium,Airway epithelium,Normal,Normal cell,Epithelial cell
Epithelial cell,,CD1d,Human,Epithelium,Airway epithelium,Normal,Normal cell,Epithelial cell
Epithelial cell,,iNOS,Human,Epithelium,Airway epithelium,Normal,Normal cell,Epithelial cell
Epithelial cell,,ANPEP,Human,Epithelium,Airway epithelium,Normal,Normal cell,Epithelial cell
Epithelial cell,,CDH1,Human,Epithelium,Airway epithelium,Normal,Normal cell,Epithelial cell
Epithelial cell,,IL6R,Human,Epithelium,Airway epithelium,Normal,Normal cell,Epithelial cell
Epithelial cell,,IL6ST,Human,Epithelium,Airway epithelium,Normal,Normal cell,Epithelial cell
Epithelial cell,,ITGAE,Human,Epithelium,Airway epithelium,Normal,Normal cell,Epithelial cell
Epithelial cell,,THBD,Human,Epithelium,Airway epithelium,Normal,Normal cell,Epithelial cell
Epithelial cell,,VCAM1,Human,Epithelium,Airway epithelium,Normal,Normal cell,Epithelial cell
