species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Tongue,Tongue,,Oral squamous cell carcinoma,Cancer cell,Mesenchymal cell,CL_0008019,N-cadherin,
Human,Tongue,Tongue,,Oral squamous cell carcinoma,Cancer cell,Mesenchymal cell,CL_0008019,VIM,VIM
