species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Epidermis,Epidermis,UBERON_0001003,Normal,Normal cell,Natural killer cell,CL_0000623,KIR2DL4,KIR2DL4
Human,Epidermis,Epidermis,UBERON_0001003,Normal,Normal cell,Natural killer cell,CL_0000623,KLRC1,KLRC1
