broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
T cell,Activated,CD25,Human,Lymphoid tissue,Lymph node,Hodgkin Lymphoma,Cancer cell,Activated T cell
T cell,Activated,CD69,Human,Lymphoid tissue,Lymph node,Hodgkin Lymphoma,Cancer cell,Activated T cell
T cell,Activated,IL2RA,Human,Lymphoid tissue,Lymph node,Hodgkin Lymphoma,Cancer cell,Activated T cell
B cell,,CD74,Human,Lymphoid tissue,Lymphoid tissue,B cell type MALT lymphoma,Cancer cell,B cell
B cell,,CD20,Human,Lymphoid tissue,Lymphoid tissue,B cell type MALT lymphoma,Cancer cell,B cell
B cell,,BLA36,Human,Lymphoid tissue,Lymphoid tissue,B cell type MALT lymphoma,Cancer cell,B cell
B cell,,CD80,Human,Lymphoid tissue,Lymphoid tissue,B cell type MALT lymphoma,Cancer cell,B cell
B cell,,CD86,Human,Lymphoid tissue,Lymphoid tissue,B cell type MALT lymphoma,Cancer cell,B cell
B cell,,CD40,Human,Lymphoid tissue,Lymphoid tissue,B cell type MALT lymphoma,Cancer cell,B cell
B cell,,MS4A1,Human,Lymphoid tissue,Lymphoid tissue,B cell type MALT lymphoma,Cancer cell,B cell
B cell,,CD79a,Human,Lymphoid tissue,Lymphoid tissue,B-cell Lymphoma,Cancer cell,B cell
B cell,Somatic Hypermutation,AID,Human,Lymphoid tissue,Lymphoid tissue,Follicular Lymphoma,Cancer cell,B cell
B cell,Somatic Hypermutation,AICDA,Human,Lymphoid tissue,Lymphoid tissue,Follicular Lymphoma,Cancer cell,B cell
B cell,Germinal Center,CD10,Human,Lymphoid tissue,Lymphoid tissue,Follicular Lymphoma,Cancer cell,B cell
B cell,Germinal Center,BCL6,Human,Lymphoid tissue,Lymphoid tissue,Follicular Lymphoma,Cancer cell,B cell
B cell,,MME,Human,Lymphoid tissue,Lymphoid tissue,Follicular Lymphoma,Cancer cell,B cell
B cell,,CD19,Human,Lymphoid tissue,Lymph node,Hodgkin Lymphoma,Cancer cell,B cell
B cell,,MS4A1,Human,Lymphoid tissue,Lymphoid tissue,Melanoma,Cancer cell,B cell
B cell,,CD19,Human,Lymphoid tissue,Lymphoid tissue,Melanoma,Cancer cell,B cell
B cell,Activation,B-cell-specific activator protein (BSAP),Human,Lymphoid tissue,Lymphoid tissue,Normal,Normal cell,B cell
B cell,Activation,PAX5,Human,Lymphoid tissue,Lymphoid tissue,Normal,Normal cell,B cell
B cell,Surface Marker,CD20,Human,Lymphoid tissue,Lymphoid tissue,Normal,Normal cell,B cell
B cell,Surface Marker,MS4A1,Human,Lymphoid tissue,Lymphoid tissue,Normal,Normal cell,B cell
B cell,,CD74,Human,Lymphoid tissue,Lymphoid tissue,Normal,Normal cell,B cell
B cell,,CD86,Human,Lymphoid tissue,Lymphoid tissue,Normal,Normal cell,B cell
B cell,,CD80,Human,Lymphoid tissue,Lymphoid tissue,Normal,Normal cell,B cell
B cell,,BLA36,Human,Lymphoid tissue,Lymphoid tissue,Normal,Normal cell,B cell
B cell,,CD40,Human,Lymphoid tissue,Lymphoid tissue,Normal,Normal cell,B cell
Cancer cell,,PMEL,Human,Lymphoid tissue,Lymphoid tissue,Melanoma,Cancer cell,Cancer cell
T cell,CD8+,TIGIT,Human,Lymphoid tissue,Lymphoid tissue,Normal,Normal cell,CD8+ T cell
T cell,Follicular helper,CXCR5,Human,Lymphoid tissue,Lymphoid tissue,Normal,Normal cell,Circulating T follicular helper cell
T cell,Follicular helper,CD4,Human,Lymphoid tissue,Lymphoid tissue,Normal,Normal cell,Circulating T follicular helper cell
