broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
T cell,,CD3,Human,Kidney,Kidney,Renal Clear Cell Carcinoma,Cancer cell,T cell
T cell,,CCR8,Human,Kidney,Kidney,Renal Clear Cell Carcinoma,Cancer cell,T cell
T cell,,TNFRSF4,Human,Kidney,Kidney,Renal Clear Cell Carcinoma,Cancer cell,T cell
T cell,,ICOS,Human,Kidney,Kidney,Renal Clear Cell Carcinoma,Cancer cell,T cell
T cell,,TNFRSF9,Human,Kidney,Kidney,Renal Clear Cell Carcinoma,Cancer cell,T cell
T cell,,CTLA4,Human,Kidney,Kidney,Renal Clear Cell Carcinoma,Cancer cell,T cell
T cell,,MAGEH1,Human,Kidney,Kidney,Renal Clear Cell Carcinoma,Cancer cell,T cell
T cell,,LAYN,Human,Kidney,Kidney,Renal Clear Cell Carcinoma,Cancer cell,T cell
T cell,,TNFRSF18,Human,Kidney,Kidney,Renal Clear Cell Carcinoma,Cancer cell,T cell
T cell,,IL2RA,Human,Kidney,Kidney,Renal Clear Cell Carcinoma,Cancer cell,T cell
T cell,,CD177,Human,Kidney,Kidney,Renal Clear Cell Carcinoma,Cancer cell,T cell
T cell,,FOXP3,Human,Kidney,Kidney,Renal Clear Cell Carcinoma,Cancer cell,T cell
