broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Mesangial cell,,peroxiredoxin-6,Human,Kidney,Kidney,Normal,Normal cell,Mesangial cell
Mesangial cell,,MCP-1,Human,Kidney,Kidney,Normal,Normal cell,Mesangial cell
Mesangial cell,,ALCAM,Human,Kidney,Kidney,Normal,Normal cell,Mesangial cell
Mesangial cell,,TFPI,Human,Kidney,Kidney,Normal,Normal cell,Mesangial cell
Mesangial cell,,calpastatin,Human,Kidney,Kidney,Normal,Normal cell,Mesangial cell
Mesangial cell,,MYL9,Human,Kidney,Kidney,Normal,Normal cell,Mesangial cell
Mesangial cell,,FN1,Human,Kidney,Kidney,Normal,Normal cell,Mesangial cell
Mesangial cell,,FHL2,Human,Kidney,Kidney,Normal,Normal cell,Mesangial cell
Mesangial cell,,CTGF,Human,Kidney,Kidney,Normal,Normal cell,Mesangial cell
Mesangial cell,,Fhl2,Human,Kidney,Kidney,Normal,Normal cell,Mesangial cell
Mesangial cell,,Serpine2,Human,Kidney,Kidney,Normal,Normal cell,Mesangial cell
Mesangial cell,,Des,Human,Kidney,Kidney,Normal,Normal cell,Mesangial cell
Mesangial cell,,Pdgfrb,Human,Kidney,Kidney,Normal,Normal cell,Mesangial cell
Mesangial cell,,Art3,Human,Kidney,Kidney,Normal,Normal cell,Mesangial cell
Mesangial cell,,Prkca,Human,Kidney,Kidney,Normal,Normal cell,Mesangial cell
Mesangial cell,,Nt5e,Human,Kidney,Kidney,Normal,Normal cell,Mesangial cell
Mesangial cell,,CCL2,Human,Kidney,Kidney,Normal,Normal cell,Mesangial cell
Mesangial cell,,CCN2,Human,Kidney,Kidney,Normal,Normal cell,Mesangial cell
