species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Intestine,Colorectum,UBERON_0012652,Colorectum Cancer,Cancer cell,Cancer stem cell,,CD166,ALCAM
Human,Intestine,Colorectum,UBERON_0012652,Colorectum Cancer,Cancer cell,Cancer stem cell,,CD133,PROM1
Human,Intestine,Colorectum,UBERON_0012652,Colorectum Cancer,Cancer cell,Cancer stem cell,,CD44,CD44
Human,Intestine,Colorectum,UBERON_0012652,Colorectum Cancer,Cancer cell,Cancer stem cell,,CD133,PROM1
Human,Intestine,Colorectum,UBERON_0012652,Colorectum Cancer,Cancer cell,Cancer stem cell,,EpCAM,
Human,Intestine,Colorectum,UBERON_0012652,Colorectum Cancer,Cancer cell,Cancer stem cell,,CD166,ALCAM
Human,Intestine,Colorectum,UBERON_0012652,Colorectum Cancer,Cancer cell,Cancer stem cell,,ALDH1,ALDH1A1
Human,Intestine,Colorectum,UBERON_0012652,Colorectum Cancer,Cancer cell,Cancer stem cell,,CD44,CD44
Human,Intestine,Colorectum,UBERON_0012652,Colorectum Cancer,Cancer cell,Cancer stem cell,,CD166,ALCAM
Human,Intestine,Colorectum,UBERON_0012652,Colorectum Cancer,Cancer cell,Cancer stem cell,,CD133,PROM1
Human,Intestine,Colorectum,UBERON_0012652,Colorectum Cancer,Cancer cell,Cancer stem cell,,CD134,TNFRSF4
Human,Intestine,Colorectum,UBERON_0012652,Colorectum Cancer,Cancer cell,Cancer stem cell,,CD44,CD44
Human,Intestine,Colorectum,UBERON_0012652,Colorectum Cancer,Cancer cell,Cancer stem cell,,CD133,PROM1
Human,Intestine,Colorectum,UBERON_0012652,Colorectum Cancer,Cancer cell,Cancer stem cell,,CD133,PROM1
Human,Intestine,Colorectum,UBERON_0012652,Colorectum Cancer,Cancer cell,Cancer stem cell,,LGR5,LGR5
Human,Intestine,Colorectum,UBERON_0012652,Colorectum Cancer,Cancer cell,Cancer stem cell,,CD44,CD44
Human,Intestine,Colorectum,UBERON_0012652,Colorectum Cancer,Cancer cell,Cancer stem cell,,CD133,PROM1
Human,Intestine,Colorectum,UBERON_0012652,Colorectum Cancer,Cancer cell,Cancer stem cell,,CD66c,CEACAM6
Human,Intestine,Colorectum,UBERON_0012652,Colorectum Cancer,Cancer cell,Cancer stem cell,,CD133,PROM1
Human,Intestine,Colorectum,UBERON_0012652,Colorectum Cancer,Cancer cell,Cancer stem cell,,CD133,PROM1
Human,Intestine,Colorectum,UBERON_0012652,Colorectum Cancer,Cancer cell,Cancer stem cell,,CD133,PROM1
Human,Intestine,Colorectum,UBERON_0012652,Colorectum Cancer,Cancer cell,Cancer stem cell,,CD44,CD44
Human,Intestine,Colorectum,UBERON_0012652,Colorectum Cancer,Cancer cell,Cancer stem cell,,CD133,PROM1
Human,Intestine,Colorectum,UBERON_0012652,Colorectum Cancer,Cancer cell,Cancer stem cell,,CD133,PROM1
Human,Intestine,Colorectum,UBERON_0012652,Colorectum Cancer,Cancer cell,Cancer stem cell,,CD133,PROM1
Human,Intestine,Colorectum,UBERON_0012652,Colorectum Cancer,Cancer cell,Cancer stem cell,,ALDH1,ALDH1A1
Human,Intestine,Colorectum,UBERON_0012652,Colorectum Cancer,Cancer cell,Cancer stem cell,,CD133,PROM1
Human,Intestine,Colorectum,UBERON_0012652,Colorectum Cancer,Cancer cell,Cancer stem cell,,CD44,CD44
Human,Intestine,Colorectum,UBERON_0012652,Colorectum Cancer,Cancer cell,Cancer stem cell,,CD44,CD44
Human,Intestine,Colorectum,UBERON_0012652,Colorectum Cancer,Cancer cell,Cancer stem cell,,CD133,PROM1
