species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Intestine,Large intestine,UBERON_0000059,Normal,Normal cell,Secretory progenitor cell,,WASH1,WASHC1
Human,Intestine,Large intestine,UBERON_0000059,Normal,Normal cell,Secretory progenitor cell,,MECOM,MECOM
Human,Intestine,Large intestine,UBERON_0000059,Normal,Normal cell,Secretory progenitor cell,,PJA1,PJA1
Human,Intestine,Large intestine,UBERON_0000059,Normal,Normal cell,Secretory progenitor cell,,PP7080,PP7080
Human,Intestine,Large intestine,UBERON_0000059,Normal,Normal cell,Secretory progenitor cell,,APOE,APOE
Human,Intestine,Large intestine,UBERON_0000059,Normal,Normal cell,Secretory progenitor cell,,MBTPS1,MBTPS1
Human,Intestine,Large intestine,UBERON_0000059,Normal,Normal cell,Secretory progenitor cell,,YARS,YARS1
Human,Intestine,Large intestine,UBERON_0000059,Normal,Normal cell,Secretory progenitor cell,,SYNE1,SYNE1
Human,Intestine,Large intestine,UBERON_0000059,Normal,Normal cell,Secretory progenitor cell,,BCYRN1,BCYRN1
Human,Intestine,Large intestine,UBERON_0000059,Normal,Normal cell,Secretory progenitor cell,,STAB1,STAB1
Human,Intestine,Large intestine,UBERON_0000059,Normal,Normal cell,Secretory progenitor cell,,ARHGAP4,ARHGAP4
Human,Intestine,Large intestine,UBERON_0000059,Normal,Normal cell,Secretory progenitor cell,,ITGAX,ITGAX
Human,Intestine,Large intestine,UBERON_0000059,Normal,Normal cell,Secretory progenitor cell,,L3MBTL2,L3MBTL2
Human,Intestine,Large intestine,UBERON_0000059,Normal,Normal cell,Secretory progenitor cell,,C1orf174,C1orf174
Human,Intestine,Large intestine,UBERON_0000059,Normal,Normal cell,Secretory progenitor cell,,NRIP2,NRIP2
Human,Intestine,Large intestine,UBERON_0000059,Normal,Normal cell,Secretory progenitor cell,,RPS18P9,RPS18P9
Human,Intestine,Large intestine,UBERON_0000059,Normal,Normal cell,Secretory progenitor cell,,TYMP,TYMP
Human,Intestine,Large intestine,UBERON_0000059,Normal,Normal cell,Secretory progenitor cell,,SFXN1,SFXN1
Human,Intestine,Large intestine,UBERON_0000059,Normal,Normal cell,Secretory progenitor cell,,FAN1,FAN1
Human,Intestine,Large intestine,UBERON_0000059,Normal,Normal cell,Secretory progenitor cell,,PLXND1,PLXND1
Human,Intestine,Large intestine,UBERON_0000059,Normal,Normal cell,Secretory progenitor cell,,PWARSN,
Human,Intestine,Large intestine,UBERON_0000059,Normal,Normal cell,Secretory progenitor cell,,NCF1B,NCF1B
Human,Intestine,Large intestine,UBERON_0000059,Normal,Normal cell,Secretory progenitor cell,,WASH3P,WASH3P
