broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Granulosa cell,,NFKBIA,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,OPA3,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,TET1,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,AEBP1,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,ZNF217,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,AK1,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,MLLT11,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,LAPTM5,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,ALDH1A1,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,TMSB15A,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,CD14,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,HMGA2,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,BIRC3,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,FABP5,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,TAGLN2,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,RND3,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,RHOG,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,ARHGDIB,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,HIST1H1D,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,HIST1H2AE,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,HORMAD1,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,IFITM1,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,ATP1A1,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,ATP2B1,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,FLOT2,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,BCL3,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,IFI6,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,LINC00467,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,CROCCP2,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,C1R,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,C1S,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,SRGN,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,MEG3,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,C7,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,DLK1,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,GGT5,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,CALB2,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,SYNE2,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,C4orf48,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,PSMD9,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,CCND3,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,CCNG1,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,SEMA5A,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,DIRAS3,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,QPRT,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,RPS18P9,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,HBD,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,TMEM50A,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,OSMR,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,TMEM132C,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,RELB,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,PNMA1,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,ZGLP1,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,LEMD1,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,CCDC152,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,HLA-DRB5,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,WDR46,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,TAC1,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,SYCP3,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,HMGN2,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,ZDHHC8P1,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,LOC728392,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,FSTL3,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,ARHGAP29,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,RPS14,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,EPB41L4A-AS1,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,ITM2B,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,IFI16,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,S100A9,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,SCARB2,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,SCN9A,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,NUPR1,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
Granulosa cell,,MT1E,Human,Gonad,Fetal gonad,Normal,Normal cell,Granulosa cell
