broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Germ cell,Migration phase,ACTC1,Human,Gonad,Fetal gonad,Normal,Normal cell,Migration phase fetal germ cell
Germ cell,Migration phase,ACTG2,Human,Gonad,Fetal gonad,Normal,Normal cell,Migration phase fetal germ cell
Germ cell,Migration phase,CNN2,Human,Gonad,Fetal gonad,Normal,Normal cell,Migration phase fetal germ cell
Germ cell,Migration phase,MYL9,Human,Gonad,Fetal gonad,Normal,Normal cell,Migration phase fetal germ cell
Germ cell,Migration phase,TPM2,Human,Gonad,Fetal gonad,Normal,Normal cell,Migration phase fetal germ cell
Germ cell,Migration phase,TPM4,Human,Gonad,Fetal gonad,Normal,Normal cell,Migration phase fetal germ cell
Germ cell,fetal,DPPA3,Human,Gonad,Fetal gonad,Normal,Normal cell,Migration phase fetal germ cell
Germ cell,fetal,ZFP42,Human,Gonad,Fetal gonad,Normal,Normal cell,Migration phase fetal germ cell
Germ cell,fetal,PRDM14,Human,Gonad,Fetal gonad,Normal,Normal cell,Migration phase fetal germ cell
Germ cell,fetal,POU5F1,Human,Gonad,Fetal gonad,Normal,Normal cell,Migration phase fetal germ cell
Germ cell,fetal,TCL1A,Human,Gonad,Fetal gonad,Normal,Normal cell,Migration phase fetal germ cell
