broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
B cell,,CD79B,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,B cell
B cell,,CD79A,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,B cell
B cell,,CD19,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,B cell
B cell,,MS4A1,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,B cell
Fibroblast,Cancer-associated,COL3A1,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Cancer-associated fibroblast
Fibroblast,Cancer-associated,COL1A1,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Cancer-associated fibroblast
Fibroblast,Cancer-associated,DCN,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Cancer-associated fibroblast
Epithelial cell,,E-cadherin,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Epithelial cell
Epithelial cell,,EPCAM,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Epithelial cell
Epithelial cell,,KRT19,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Epithelial cell
Epithelial cell,,KRT18,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Epithelial cell
Epithelial cell,,KRT5,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Epithelial cell
Epithelial cell,,KRT15,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Epithelial cell
B cell,Germinal center,SERPINA9,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Germinal center B cell
B cell,Germinal center,RGS13,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Germinal center B cell
B cell,Germinal center,BCL7A,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Germinal center B cell
B cell,Germinal center,TCL1A,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Germinal center B cell
B cell,Germinal center,LRMP,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Germinal center B cell
B cell,,SNX29P2,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Germinal center B cell
B cell,,SYNE2,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Germinal center B cell
B cell,,NEIL1,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Germinal center B cell
B cell,,MARCKSL1,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Germinal center B cell
B cell,,DAAM1,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Germinal center B cell
B cell,,UCP2,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Germinal center B cell
B cell,,HMCES,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Germinal center B cell
B cell,,SUGCT,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Germinal center B cell
B cell,,RFTN1,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Germinal center B cell
B cell,,HMGN2,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Germinal center B cell
B cell,,EZR,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Germinal center B cell
B cell,,ACTG1,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Germinal center B cell
B cell,,PTTG1,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Germinal center B cell
B cell,,SERF2,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Germinal center B cell
B cell,,LPP,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Germinal center B cell
B cell,,HMGA1,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Germinal center B cell
B cell,,GAPDH,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Germinal center B cell
B cell,,HMGN1,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Germinal center B cell
B cell,,IRAG2,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Germinal center B cell
Macrophage,,C1QA,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Macrophage
Macrophage,,C1QB,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Macrophage
Macrophage,,ASAH1,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Macrophage
Macrophage,,C1QC,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Macrophage
Macrophage,,APOC1,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Macrophage
Macrophage,,CD81,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Macrophage
Macrophage,,APOE,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Macrophage
Macrophage,,HES1,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Macrophage
Macrophage,,RNASE1,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Macrophage
Macrophage,,CD14,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Macrophage
Macrophage,,FTL,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Macrophage
Macrophage,,PLD3,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Macrophage
Macrophage,,CTSL,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Macrophage
Macrophage,,ACP5,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Macrophage
Macrophage,,CD68,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Macrophage
Macrophage,,LGALS3,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Macrophage
Macrophage,,CCL4,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Macrophage
Macrophage,,IFIT1,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Macrophage
Macrophage,,TREM2,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Macrophage
Macrophage,,SPP1,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Macrophage
Macrophage,,PSAP,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Macrophage
Macrophage,,PRDX1,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Macrophage
Macrophage,,CD163,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Macrophage
Macrophage,,CTSD,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Macrophage
Macrophage,,CCL8,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Macrophage
Macrophage,,IFI6,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Macrophage
Macrophage,,CREG1,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Macrophage
Macrophage,,MAFB,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Macrophage
Macrophage,,IFI27,Human,Pharynx,Nasopharynx,Nasopharyngeal Cancer,Cancer cell,Macrophage
