species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,B cell,CL_0000236,CD20,MS4A1
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,B cell,CL_0000236,CD20,MS4A1
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,B cell,CL_0000236,CD27,CD27
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,B cell,CL_0000236,CD19,CD19
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,B cell,CL_0000236,IGKV1-12,IGKV1-12
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,B cell,CL_0000236,SPIB,SPIB
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,B cell,CL_0000236,UGT2A1,UGT2A1
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,B cell,CL_0000236,ADAM28,ADAM28
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,B cell,CL_0000236,SMDT1,SMDT1
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,B cell,CL_0000236,GRB2,GRB2
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,B cell,CL_0000236,EIF3F,EIF3F
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,B cell,CL_0000236,SIRT3,SIRT3
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,B cell,CL_0000236,R3HDM4,R3HDM4
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,B cell,CL_0000236,B3GALT6,B3GALT6
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,B cell,CL_0000236,NCF4,NCF4
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,B cell,CL_0000236,HCCS,HCCS
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,B cell,CL_0000236,AKAP8L,AKAP8L
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,B cell,CL_0000236,HADHB,HADHB
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,B cell,CL_0000236,CXXC5,CXXC5
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,B cell,CL_0000236,CCNI,CCNI
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,B cell,CL_0000236,PCMTD1,PCMTD1
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,B cell,CL_0000236,IGHM,IGHM
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,B cell,CL_0000236,TTC37,TTC37
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,B cell,CL_0000236,CD22,CD22
Human,Kidney,Kidney,UBERON_0002113,Normal,Normal cell,B cell,CL_0000236,CENPM,CENPM
