broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Endothelial cell,,CD31,Human,Muscle,Muscle,Normal,Normal cell,Endothelial cell
Endothelial cell,,KDR,Human,Muscle,Muscle,Normal,Normal cell,Endothelial cell
Endothelial cell,,CD144,Human,Muscle,Muscle,Normal,Normal cell,Endothelial cell
Endothelial cell,,CD56,Human,Muscle,Muscle,Normal,Normal cell,Endothelial cell
Endothelial cell,,CD34,Human,Muscle,Muscle,Normal,Normal cell,Endothelial cell
Endothelial cell,,CD45,Human,Muscle,Muscle,Normal,Normal cell,Endothelial cell
Endothelial cell,,CD146,Human,Muscle,Muscle,Normal,Normal cell,Endothelial cell
Endothelial cell,,ENOS,Human,Muscle,Muscle,Normal,Normal cell,Endothelial cell
Endothelial cell,,CDH5,Human,Muscle,Muscle,Normal,Normal cell,Endothelial cell
Endothelial cell,,CLEC14A,Human,Muscle,Muscle,Normal,Normal cell,Endothelial cell
Endothelial cell,,VWF,Human,Muscle,Muscle,Normal,Normal cell,Endothelial cell
Endothelial cell,,PECAM1,Human,Muscle,Muscle,Normal,Normal cell,Endothelial cell
Endothelial cell,,NCAM1,Human,Muscle,Muscle,Normal,Normal cell,Endothelial cell
Endothelial cell,,PTPRC,Human,Muscle,Muscle,Normal,Normal cell,Endothelial cell
Endothelial cell,,MCAM,Human,Muscle,Muscle,Normal,Normal cell,Endothelial cell
