species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Somatotroph cell,,GHRHR,GHRHR
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Somatotroph cell,,PIT-1,
Human,Brain,Brain,UBERON_0000955,Normal,Normal cell,Somatotroph cell,,GH2,GH2
