species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,CD68,CD68
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,CD163,CD163
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,CSF1R,CSF1R
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,CD14,CD14
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,CD11c,
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,MARCO,MARCO
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,CD169,SIGLEC1
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,SCARB2,SCARB2
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,APOE,APOE
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,BCAT1,BCAT1
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,KAL1,ANOS1
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,CHI3L1,CHI3L1
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,EMP1,EMP1
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,ATG7,ATG7
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,MARCO,MARCO
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,CD163,CD163
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,RAI14,RAI14
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,PCOLCE2,PCOLCE2
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,CTSK,CTSK
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,SCG5,SCG5
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,CLEC5A,CLEC5A
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,CCL7,CCL7
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,SULT1C2,SULT1C2
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,SGMS1,SGMS1
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,COL8A2,COL8A2
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,CYBB,CYBB
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,GPC4,GPC4
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,CXCL5,CXCL5
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,CHIT1,CHIT1
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,CD84,CD84
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,PTGDS,PTGDS
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,FN1,FN1
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,COLEC12,COLEC12
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,DNASE2B,DNASE2B
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,ME1,ME1
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,GM2A,GM2A
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,MSR1,MSR1
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,MS4A4A,MS4A4A
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,FDX1,FDX1
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,IL8,CXCL8
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,HLA-DRA,HLA-DRA
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,CSF1R,CSF1R
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,C1QB,C1QB
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,C1QA,C1QA
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,CD68,CD68
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,SPP1,SPP1
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Macrophage,CL_0000235,CD14,CD14
