species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Immature dendritic cell,,TM7SF4,DCSTAMP
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Immature dendritic cell,,CD1C,CD1C
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Immature dendritic cell,,NM_021941,
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Immature dendritic cell,,CD1A,CD1A
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Immature dendritic cell,,PPARG,PPARG
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Immature dendritic cell,,LMAN2L,LMAN2L
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Immature dendritic cell,,CTNS,CTNS
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Immature dendritic cell,,CD1B,CD1B
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Immature dendritic cell,,PREP,PREP
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Immature dendritic cell,,NUDT9,NUDT9
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Immature dendritic cell,,SLC7A8,SLC7A8
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Immature dendritic cell,,GSTT1,
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Immature dendritic cell,,TACSTD2,TACSTD2
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Immature dendritic cell,,MMP12,MMP12
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Immature dendritic cell,,ABCG2,ABCG2
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Immature dendritic cell,,MS4A6A,MS4A6A
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Immature dendritic cell,,BLVRB,BLVRB
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Immature dendritic cell,,CSF1R,CSF1R
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Immature dendritic cell,,F13A1,F13A1
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Immature dendritic cell,,VASH1,VASH1
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Immature dendritic cell,,SYT17,SYT17
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Immature dendritic cell,,FZD2,FZD2
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Immature dendritic cell,,GUCA1A,GUCA1A
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Immature dendritic cell,,RAP1GAP,RAP1GAP
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Immature dendritic cell,,CD1E,CD1E
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Immature dendritic cell,,HS3ST2,HS3ST2
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Immature dendritic cell,,CLEC10A,CLEC10A
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Immature dendritic cell,,CH25H,CH25H
Human,Stomach,Stomach,UBERON_0000945,Gastric Cancer,Cancer cell,Immature dendritic cell,,FABP4,FABP4
