species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Epithelium,Airway epithelium,UBERON_0004802,Normal,Normal cell,Pulmonary neuroendocrine cell,,INSM1,INSM1
Human,Epithelium,Airway epithelium,UBERON_0004802,Normal,Normal cell,Pulmonary neuroendocrine cell,,ASCL1,ASCL1
Human,Epithelium,Airway epithelium,UBERON_0004802,Normal,Normal cell,Pulmonary neuroendocrine cell,,HOXB5,HOXB5
Human,Epithelium,Airway epithelium,UBERON_0004802,Normal,Normal cell,Pulmonary neuroendocrine cell,,CGRP,CALCA
Human,Epithelium,Airway epithelium,UBERON_0004802,Normal,Normal cell,Pulmonary neuroendocrine cell,,CHGA,CHGA
