species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Epithelium,Airway epithelium,UBERON_0004802,Normal,Normal cell,Goblet cell,CL_0000160,MSMB,MSMB
Human,Epithelium,Airway epithelium,UBERON_0004802,Normal,Normal cell,Goblet cell,CL_0000160,TFF3,TFF3
Human,Epithelium,Airway epithelium,UBERON_0004802,Normal,Normal cell,Goblet cell,CL_0000160,WFDC2,WFDC2
Human,Epithelium,Airway epithelium,UBERON_0004802,Normal,Normal cell,Goblet cell,CL_0000160,SCGB3A1,SCGB3A1
Human,Epithelium,Airway epithelium,UBERON_0004802,Normal,Normal cell,Goblet cell,CL_0000160,MUC5AC,MUC5AC
Human,Epithelium,Airway epithelium,UBERON_0004802,Normal,Normal cell,Goblet cell,CL_0000160,SLPI,SLPI
Human,Epithelium,Airway epithelium,UBERON_0004802,Normal,Normal cell,Goblet cell,CL_0000160,BPIFB1,BPIFB1
Human,Epithelium,Airway epithelium,UBERON_0004802,Normal,Normal cell,Goblet cell,CL_0000160,MUC5B,MUC5B
Human,Epithelium,Airway epithelium,UBERON_0004802,Normal,Normal cell,Goblet cell,CL_0000160,SPDEF,SPDEF
Human,Epithelium,Airway epithelium,UBERON_0004802,Normal,Normal cell,Goblet cell,CL_0000160,MUC5AC,MUC5AC
Human,Epithelium,Airway epithelium,UBERON_0004802,Normal,Normal cell,Goblet cell,CL_0000160,GP2,GP2
Human,Epithelium,Airway epithelium,UBERON_0004802,Normal,Normal cell,Goblet cell,CL_0000160,MUC5B,MUC5B
