broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
T cell,Activated,HLA-DR,Human,Intestine,Intestine,Normal,Normal cell,Activated CD4+ T cell
T cell,Activated,CD44,Human,Intestine,Intestine,Normal,Normal cell,Activated CD4+ T cell
T cell,CD4+,CD4,Human,Intestine,Intestine,Normal,Normal cell,Activated CD4+ T cell
T cell,Activated,HLA-DR,Human,Intestine,Intestine,Normal,Normal cell,Activated CD8+ T cell
T cell,Activated,CD44,Human,Intestine,Intestine,Normal,Normal cell,Activated CD8+ T cell
T cell,CD8+,CD8,Human,Intestine,Intestine,Normal,Normal cell,Activated CD8+ T cell
T cell,CD8+,CD8A,Human,Intestine,Intestine,Normal,Normal cell,Activated CD8+ T cell
T cell,Activated,CD25,Human,Intestine,Intestine,Normal,Normal cell,Activated T cell
T cell,Activated,IL2RA,Human,Intestine,Intestine,Normal,Normal cell,Activated T cell
T cell,Activated,FOS,Human,Intestine,Rectum,Normal,Normal cell,Activated T cell
T cell,Activated,TNF,Human,Intestine,Rectum,Normal,Normal cell,Activated T cell
T cell,,DUSP1,Human,Intestine,Rectum,Normal,Normal cell,Activated T cell
T cell,,IL7R,Human,Intestine,Rectum,Normal,Normal cell,Activated T cell
Stem cell,Activeintestinal,Lgr5,Human,Intestine,Intestine,Normal,Normal cell,Activeintestinal stem cell
Adult stem cell,,TROY TNFRSF19,Human,Intestine,Intestine,Normal,Normal cell,Adult stem cell
B cell,,CD19,Human,Intestine,Colon,Colon Cancer,Cancer cell,B cell
B cell,,CD79a,Human,Intestine,Colon,Colon Cancer,Cancer cell,B cell
B cell,,CD20,Human,Intestine,Colon,Colon Cancer,Cancer cell,B cell
B cell,,MS4A1,Human,Intestine,Colon,Colon Cancer,Cancer cell,B cell
B cell,,DERL3,Human,Intestine,Colorectum,Colorectal cancer,Cancer cell,B cell
B cell,,MZB1,Human,Intestine,Colorectum,Colorectal cancer,Cancer cell,B cell
B cell,,JCHAIN,Human,Intestine,Colorectum,Colorectal cancer,Cancer cell,B cell
B cell,Activation and Differentiation,MS4A1,Human,Intestine,Intestine,Colorectal Cancer,Cancer cell,B cell
B cell,B cell receptor signaling,CD79A,Human,Intestine,Intestine,Colorectal Cancer,Cancer cell,B cell
B cell,Primary immune response,IgM,Human,Intestine,Intestine,Colorectal Cancer,Cancer cell,B cell
B cell,Memory B cells,CD27,Human,Intestine,Intestine,Colorectal Cancer,Cancer cell,B cell
B cell,Mucosal immunity,IgA,Human,Intestine,Intestine,Colorectal Cancer,Cancer cell,B cell
B cell,Activation and Differentiation,CD20,Human,Intestine,Intestine,Colorectal Cancer,Cancer cell,B cell
B cell,,LOC102723407,Human,Intestine,Intestine,Colorectal Cancer,Cancer cell,B cell
B cell,,CD20,Human,Intestine,Intestine,Metastatic colorectal cancer,Cancer cell,B cell
B cell,,MS4A1,Human,Intestine,Intestine,Metastatic colorectal cancer,Cancer cell,B cell
B cell,,IGHA1,Human,Intestine,Colon,Normal,Normal cell,B cell
B cell,,MZB1,Human,Intestine,Colon,Normal,Normal cell,B cell
B cell,,SELL,Human,Intestine,Colon,Normal,Normal cell,B cell
B cell,,AICDA,Human,Intestine,Colon,Normal,Normal cell,B cell
B cell,,CD19,Human,Intestine,Colon,Normal,Normal cell,B cell
B cell,,HLA-DOB,Human,Intestine,Colon,Normal,Normal cell,B cell
B cell,,CD20,Human,Intestine,Intestine,Normal,Normal cell,B cell
B cell,,MEF2B,Human,Intestine,Intestine,Normal,Normal cell,B cell
B cell,,CD19,Human,Intestine,Intestine,Normal,Normal cell,B cell
B cell,,CD22,Human,Intestine,Intestine,Normal,Normal cell,B cell
B cell,,MS4A1,Human,Intestine,Intestine,Normal,Normal cell,B cell
B cell,,CD45,Human,Intestine,Intestine,Normal,Normal cell,B cell
B cell,,PTPRC,Human,Intestine,Intestine,Normal,Normal cell,B cell
Basophil,,CD123,Human,Intestine,Intestine,Normal,Normal cell,Basophil
Basophil,,IL3RA,Human,Intestine,Intestine,Normal,Normal cell,Basophil
Brush cell,Tuft cell,DCLK1,Human,Intestine,Colon,Normal,Normal cell,Brush cell (Tuft cell)
Brush cell,Tuft cell,DCLK1,Human,Intestine,Intestine,Normal,Normal cell,Brush cell (Tuft cell)
Fibroblast,Cancer associated,αSMA,Human,Intestine,Large intestine,Normal,Normal cell,Cancer associated fibroblast(CAF)
Cancer cell,,Tomato,Human,Intestine,Colon,Colon Cancer,Cancer cell,Cancer cell
Cancer cell,,CD298,Human,Intestine,Colon,Colon Cancer,Cancer cell,Cancer cell
Cancer cell,,ATP1B3,Human,Intestine,Colon,Colon Cancer,Cancer cell,Cancer cell
Cancer cell,,Tspan6,Human,Intestine,Colon,Colorectal Cancer,Cancer cell,Cancer cell
Cancer cell,,SATB2,Human,Intestine,Colorectum,Colorectal Cancer,Cancer cell,Cancer cell
Cancer cell,,CEACAM5,Human,Intestine,Intestine,Colorectal Cancer,Cancer cell,Cancer cell
Cancer cell,,OLFM4,Human,Intestine,Intestine,Colorectal Cancer,Cancer cell,Cancer cell
