broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
B cell,,CD79A,Human,Lung,Lung,Normal,Normal cell,B cell
B cell,,CD19,Human,Lung,Lung,Normal,Normal cell,B cell
B cell,,MS4A1,Human,Lung,Lung,Normal,Normal cell,B cell
B cell,,CD79B,Human,Lung,Lung,Normal,Normal cell,B cell
B cell,,Ighm,Human,Lung,Lung,Normal,Normal cell,B cell
B cell,,Il10,Human,Lung,Lung,Normal,Normal cell,B cell
B cell,,Cd5,Human,Lung,Lung,Normal,Normal cell,B cell
B cell,,Itgam,Human,Lung,Lung,Normal,Normal cell,B cell
B cell,,IGKC,Human,Lung,Lung,Normal,Normal cell,B cell
B cell,,PTPRCAP,Human,Lung,Lung,Normal,Normal cell,B cell
B cell,,IGHA1,Human,Lung,Lung,Normal,Normal cell,B cell
B cell,,IGHG3,Human,Lung,Lung,Normal,Normal cell,B cell
B cell,,TNFRSF17,Human,Lung,Lung,Normal,Normal cell,B cell
B cell,,IGHM,Human,Lung,Lung,Normal,Normal cell,B cell
B cell,,CD20,Human,Lung,Lung,Normal,Normal cell,B cell
B cell,,Bank1,Human,Lung,Lung,Normal,Normal cell,B cell
