broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Ciliated cell,,C1orf192,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,HSP90AA1,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,MSRB1,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,HSPBP1,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,CAPSL,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,FUZ,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,LRRC73,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,LINC00094,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,DNAAF3,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,SOD1,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,LOC728392,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,TMEM254,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,HNRNPUL2-BSCL2,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,RRAGA,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,ERF,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,PIH1D2,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,RBKS,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,EFCAB10,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,SPAG6,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,NHLRC4,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,LOC644172,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,CCDC11,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,SAA4,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,LOC388780,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,DYNLT1,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,LAP3,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,LOC645638,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,ENDOG,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,FAM183A,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,LRRC46,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,GPR162,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,ARL3,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,TPPP,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,CCDC81,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,PRPS1,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,BTBD3,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,FAM104B,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,ALDH3B1,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,AHSA1,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,KIF19,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,SPC25,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,KLHL13,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,B9D1,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,C5orf49,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,ALDH3A1,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,HSPB2-C11orf52,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,IQCG,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,FAM216B,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,C20orf85,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,SAA2-SAA4,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,DYNLRB2,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,WDR38,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,CTGF,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,KCNE1,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,ARHGAP39,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,CASC1,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,IFT22,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,SPA17,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,STMND1,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,AGBL5,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,LRRC34,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,KIF9,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,DPCD,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,PSENEN,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,AK1,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,WDR54,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,TUBB4B,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,HBB,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,BASP1,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,RTDR1,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,FXYD3,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,FBXW9,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,ANKRD66,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
Ciliated cell,,ATPIF1,Human,Lung,Lung,Normal,Normal cell,Ciliated cell
