broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Lymphocyte,,HOPX,Human,Lung,Lung,Normal,Normal cell,Lymphocyte
Lymphocyte,,NCR3,Human,Lung,Lung,Normal,Normal cell,Lymphocyte
Lymphocyte,,ZBTB16,Human,Lung,Lung,Normal,Normal cell,Lymphocyte
Lymphocyte,,PLZF,Human,Lung,Lung,Normal,Normal cell,Lymphocyte
Lymphocyte,,NKG7,Human,Lung,Lung,Normal,Normal cell,Lymphocyte
Lymphocyte,,KLGR1,Human,Lung,Lung,Normal,Normal cell,Lymphocyte
Lymphocyte,,CD24,Human,Lung,Lung,Normal,Normal cell,Lymphocyte
Lymphocyte,,CD38,Human,Lung,Lung,Normal,Normal cell,Lymphocyte
Lymphocyte,,PROX1,Human,Lung,Lung,Normal,Normal cell,Lymphocyte
Lymphocyte,,TEK,Human,Lung,Lung,Normal,Normal cell,Lymphocyte
Lymphocyte,,LYVE1,Human,Lung,Lung,Normal,Normal cell,Lymphocyte
Lymphocyte,,NR2F1,Human,Lung,Lung,Normal,Normal cell,Lymphocyte
Lymphocyte,,GPR182,Human,Lung,Lung,Normal,Normal cell,Lymphocyte
Lymphocyte,,NR2F2,Human,Lung,Lung,Normal,Normal cell,Lymphocyte
Lymphocyte,,KDR,Human,Lung,Lung,Normal,Normal cell,Lymphocyte
Lymphocyte,,PDPN,Human,Lung,Lung,Normal,Normal cell,Lymphocyte
Lymphocyte,,TBX1,Human,Lung,Lung,Normal,Normal cell,Lymphocyte
Lymphocyte,,FLT4,Human,Lung,Lung,Normal,Normal cell,Lymphocyte
Lymphocyte,,HOXD3,Human,Lung,Lung,Normal,Normal cell,Lymphocyte
