broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
T cell,Regulatory,CD25,Human,Lung,Bronchus,Lung Cancer,Cancer cell,Regulatory T(Treg) cell
T cell,Treg,FOXP3,Human,Lung,Bronchus,Lung Cancer,Cancer cell,Regulatory T(Treg) cell
T cell,Treg,IL2RA,Human,Lung,Bronchus,Lung Cancer,Cancer cell,Regulatory T(Treg) cell
