broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Macrophage,,CD11c,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,CD68,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,CD14,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,alpha-naphthyl-acetate-esterase,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,CD71,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,CD16,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,HLA class II,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,CD80,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,CD86,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,CD11a,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,CD11b,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,CD54,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,RFD7,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,CD83,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,CD64,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,FIZZ1,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,CCL2,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,CCL18,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,IL-1ra,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,CD163,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,HSP90AA1,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,WSB1,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,TNFAIP3,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,MMP14,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,TNFAIP6,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,PFKFB3,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,NFKBIZ,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,CD206,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,CCL22,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,Galectin-3,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,MERTK,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,SPP1,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,HLA-DR,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,CD4,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,CD5L,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,APOE,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,MARCO,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,TREM1,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,CXCL10,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,FN1,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,NUPR1,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,F4/80,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,FCGR3A,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,P2X7,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,FCER1G,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,TYROBP,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,VCAN,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,CD74,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,HLA-DRA,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,IL1B,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,CCL7,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,CXCL3,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,IL1R2,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,FABP4,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,CYBA,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,RGL1,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,VAT1,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,TREM2,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,LGMN,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,APOBEC3A,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,OLFML2B,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,INHBA,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,LPL,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,GPD1,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,RPS18,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,CD55,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,FCN1,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,SELL,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,MME,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,CMKLR1,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,MRP14,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,TFRC,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,ICAM1,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,FCGR1A,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,RETNLB,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,IL1RN,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,MRC1,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,P2RX7,Human,Lung,Lung,Normal,Normal cell,Macrophage
Macrophage,,S100A9,Human,Lung,Lung,Normal,Normal cell,Macrophage
