broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Mast cell,,TPSB2,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,FCER1A,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,KIT,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,MS4A2,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,TPSAB1,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,CD74,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,CD143,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,CD205,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,CD36,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,CD66e,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,IL-9R,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,CLEC12A,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,CD371,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,SUSD2,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,CD317,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,5-LO,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,SSEA-5,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,CD66,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,CD34,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,LTC4S,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,CD166,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,CD270,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,CD66a,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,HLA-DR,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,FcεRI,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,CD164,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,CD45RO,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,CD277,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,Siglec-9,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,CD344,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,CD111,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,CD243,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,CD326,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,CD131,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,CD148,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,CD66c,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,CD49a,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,CD115,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,ACE,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,LY75,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,CEACAM5,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,IL9R,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,BST2,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,ALOX5,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,ALCAM,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,TNFRSF14,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,BTN3A2,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,FZD4,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,NECTIN1,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,ABCB1,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,CSF2RB,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,PTPRJ,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,CEACAM6,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,ITGA1,Human,Lung,Lung,Normal,Normal cell,Mast cell
Mast cell,,CSF1R,Human,Lung,Lung,Normal,Normal cell,Mast cell
