broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Beta cell,Insulin Production,INS,Human,Pancreas,Pancreas,Normal,Normal cell,Beta cell(β cell)
Beta cell,Insulin Production,C-peptide,Human,Pancreas,Pancreas,Normal,Normal cell,Beta cell(β cell)
Beta cell,Insulin Production,MAFA,Human,Pancreas,Pancreas,Normal,Normal cell,Beta cell(β cell)
Beta cell,Insulin Production,MafA,Human,Pancreas,Pancreas,Normal,Normal cell,Beta cell(β cell)
Beta cell,Glucose Transport,Glucose transporter type 2,Human,Pancreas,Pancreas,Normal,Normal cell,Beta cell(β cell)
Beta cell,Glucose Transport,Glut2,Human,Pancreas,Pancreas,Normal,Normal cell,Beta cell(β cell)
Beta cell,Developmental Markers,PDX1,Human,Pancreas,Pancreas,Normal,Normal cell,Beta cell(β cell)
Beta cell,Developmental Markers,NKX6.1,Human,Pancreas,Pancreas,Normal,Normal cell,Beta cell(β cell)
Beta cell,Developmental Markers,Nkx6.1,Human,Pancreas,Pancreas,Normal,Normal cell,Beta cell(β cell)
Beta cell,Developmental Markers,NKX6-1,Human,Pancreas,Pancreas,Normal,Normal cell,Beta cell(β cell)
Beta cell,Other Functions,Islet amyloid polypeptide,Human,Pancreas,Pancreas,Normal,Normal cell,Beta cell(β cell)
Beta cell,Other Functions,FXYD2-gamma,Human,Pancreas,Pancreas,Normal,Normal cell,Beta cell(β cell)
Beta cell,Other Functions,FXYD2,Human,Pancreas,Pancreas,Normal,Normal cell,Beta cell(β cell)
Beta cell,Other Functions,Tetraspanin-7,Human,Pancreas,Pancreas,Normal,Normal cell,Beta cell(β cell)
Beta cell,Other Functions,HEPACAM2,Human,Pancreas,Pancreas,Normal,Normal cell,Beta cell(β cell)
Beta cell,Other Functions,GPR44,Human,Pancreas,Pancreas,Normal,Normal cell,Beta cell(β cell)
Beta cell,Other Functions,CD99,Human,Pancreas,Pancreas,Normal,Normal cell,Beta cell(β cell)
Beta cell,Other Functions,SYT13,Human,Pancreas,Pancreas,Normal,Normal cell,Beta cell(β cell)
Beta cell,Other Functions,CDKN1C,Human,Pancreas,Pancreas,Normal,Normal cell,Beta cell(β cell)
Beta cell,Other Functions,PFKFB2,Human,Pancreas,Pancreas,Normal,Normal cell,Beta cell(β cell)
Beta cell,Other Functions,BMP-5,Human,Pancreas,Pancreas,Normal,Normal cell,Beta cell(β cell)
Beta cell,Other Functions,SIX2,Human,Pancreas,Pancreas,Normal,Normal cell,Beta cell(β cell)
Beta cell,Other Functions,TGFBR3,Human,Pancreas,Pancreas,Normal,Normal cell,Beta cell(β cell)
Beta cell,Other Functions,NPTX2,Human,Pancreas,Pancreas,Normal,Normal cell,Beta cell(β cell)
Beta cell,Other Functions,PACAP,Human,Pancreas,Pancreas,Normal,Normal cell,Beta cell(β cell)
Beta cell,Other Functions,CRTR1,Human,Pancreas,Pancreas,Normal,Normal cell,Beta cell(β cell)
Beta cell,Other Functions,SMAD9,Human,Pancreas,Pancreas,Normal,Normal cell,Beta cell(β cell)
Beta cell,Other Functions,SIX3,Human,Pancreas,Pancreas,Normal,Normal cell,Beta cell(β cell)
Beta cell,Other Functions,PIR,Human,Pancreas,Pancreas,Normal,Normal cell,Beta cell(β cell)
Beta cell,Other Functions,DLK1,Human,Pancreas,Pancreas,Normal,Normal cell,Beta cell(β cell)
Beta cell,Other Functions,BMPR1A,Human,Pancreas,Pancreas,Normal,Normal cell,Beta cell(β cell)
Beta cell,Other Functions,BMP,Human,Pancreas,Pancreas,Normal,Normal cell,Beta cell(β cell)
Beta cell,Other Functions,PTGDR2,Human,Pancreas,Pancreas,Normal,Normal cell,Beta cell(β cell)
Beta cell,Other Functions,ADCYAP1,Human,Pancreas,Pancreas,Normal,Normal cell,Beta cell(β cell)
Beta cell,Other Functions,TFCP2L1,Human,Pancreas,Pancreas,Normal,Normal cell,Beta cell(β cell)
