broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Alpha cell,,HMGB3,Human,Pancreas,Pancreas,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,FEV,Human,Pancreas,Pancreas,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,RGP4,Human,Pancreas,Pancreas,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,PGE2-R,Human,Pancreas,Pancreas,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,LOXL4,Human,Pancreas,Pancreas,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,RFX6,Human,Pancreas,Pancreas,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,SMARCA1,Human,Pancreas,Pancreas,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,ARX,Human,Pancreas,Pancreas,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,KRP1,Human,Pancreas,Pancreas,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,GBA,Human,Pancreas,Pancreas,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,ILTMP,Human,Pancreas,Pancreas,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,CRYBA2,Human,Pancreas,Pancreas,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,PGR,Human,Pancreas,Pancreas,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,CLIM1,Human,Pancreas,Pancreas,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,IRX2,Human,Pancreas,Pancreas,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,MAFB,Human,Pancreas,Pancreas,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,PLCE1,Human,Pancreas,Pancreas,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,GCG,Human,Pancreas,Pancreas,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,PAX6,Human,Pancreas,Pancreas,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,RGS4,Human,Pancreas,Pancreas,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,PTGER3,Human,Pancreas,Pancreas,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,TM4SF4,Human,Pancreas,Pancreas,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,LDB2,Human,Pancreas,Pancreas,Normal,Normal cell,Alpha cell (α cell)
