broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Alpha cell,,Glucagon,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,SRBD1,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,TTR,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,HTR1F,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,HIGD1A,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,GADD45G,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,KPNA6,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,TMCO3,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,GC,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,GCG,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,TBC1D30,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,SGCZ,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,PDZK1,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,SREK1,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,HPS1,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,FAM110B,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,ASXL3,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,SLC38A4,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,C21orf58,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,SORT1,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,POPDC3,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,RAB3C,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,SETD2,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,CTA-246H3.8,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,MRC1,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,AC140481.1,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,EPG5,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,DPP4,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,ATG7,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,OGT,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,CERCAM,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,FXYD5,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,GRIA3,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,ASPH,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,ARRDC4,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,UQCC1,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,F10,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,C19orf77,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,FAM84A,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,ELL2,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,FADS2,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,MCOLN3,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,ADORA2A,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,FAP,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,KL,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,TTC39A,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,ARX,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,NAA20,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,NHP2L1,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,EGFL7,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,C4orf29,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,PTPN2,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,KLHL41,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,TMEM236,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,PRKCE,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,BSCL2,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,EPHX2,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,MRC1L1,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,CLU,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,PDE4DIP,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,GPR119,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,PLCE1,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,FGF12,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,FAM46A,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,PLOD2,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,EGFEM1P,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,C18orf42,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,GLS,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,LOXL4,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,FSTL5,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,FAM178A,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,ATL2,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,HMGB3,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,HSD17B14,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,C11orf24,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,SPATC1L,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
Alpha cell,,MBOAT2,Human,Pancreas,Pancreatic islet,Normal,Normal cell,Alpha cell (α cell)
