broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
T cell,Follicular helper (Tfh),PD1,Human,Lymph node,Lymph node,Nodal B-cell lymphoma,Cancer cell,T follicular helper(Tfh) cell
T cell,Follicular helper (Tfh),PDCD1,Human,Lymph node,Lymph node,Nodal B-cell lymphoma,Cancer cell,T follicular helper(Tfh) cell
T cell,Follicular helper (Tfh),ICOS,Human,Lymph node,Lymph node,Nodal B-cell lymphoma,Cancer cell,T follicular helper(Tfh) cell
T cell,,CD4,Human,Lymph node,Lymph node,Nodal B-cell lymphoma,Cancer cell,T follicular helper(Tfh) cell
T cell,,CD3,Human,Lymph node,Lymph node,Nodal B-cell lymphoma,Cancer cell,T follicular helper(Tfh) cell
