broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Vascular endothelial cell,,PLVAP,Human,Undefined,Undefined,Esophageal Squamous Cell Carcinoma,Cancer cell,Vascular endothelial cell
Vascular endothelial cell,,SLC9A3R2,Human,Undefined,Undefined,Esophageal Squamous Cell Carcinoma,Cancer cell,Vascular endothelial cell
