broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Neuron,,SCGN,Human,Intestine,Epithelium,Normal,Normal cell,Neuron
Neuron,,VIP,Human,Intestine,Epithelium,Normal,Normal cell,Neuron
Neuron,,CRABP1,Human,Intestine,Epithelium,Normal,Normal cell,Neuron
Neuron,,ACHE,Human,Intestine,Epithelium,Normal,Normal cell,Neuron
Neuron,,DLL3,Human,Intestine,Epithelium,Normal,Normal cell,Neuron
Neuron,,DLL1,Human,Intestine,Epithelium,Normal,Normal cell,Neuron
Neuron,,SSTR2,Human,Intestine,Epithelium,Normal,Normal cell,Neuron
Neuron,,RAMP1,Human,Intestine,Epithelium,Normal,Normal cell,Neuron
Neuron,,KCTD16,Human,Intestine,Epithelium,Normal,Normal cell,Neuron
Neuron,,ADCYAP1,Human,Intestine,Epithelium,Normal,Normal cell,Neuron
Neuron,,CASZ1,Human,Intestine,Epithelium,Normal,Normal cell,Neuron
Neuron,,DGKG,Human,Intestine,Epithelium,Normal,Normal cell,Neuron
Neuron,,NEUROD6,Human,Intestine,Epithelium,Normal,Normal cell,Neuron
Neuron,,ONECUT2,Human,Intestine,Epithelium,Normal,Normal cell,Neuron
Neuron,,HTR2B,Human,Intestine,Epithelium,Normal,Normal cell,Neuron
Neuron,,NOS1,Human,Intestine,Epithelium,Normal,Normal cell,Neuron
Neuron,,TAC1,Human,Intestine,Epithelium,Normal,Normal cell,Neuron
Neuron,,ELAVL4,Human,Intestine,Epithelium,Normal,Normal cell,Neuron
Neuron,,ETV1,Human,Intestine,Epithelium,Normal,Normal cell,Neuron
Neuron,,NPY2R,Human,Intestine,Epithelium,Normal,Normal cell,Neuron
Neuron,,SST,Human,Intestine,Epithelium,Normal,Normal cell,Neuron
Neuron,,GFRA2,Human,Intestine,Epithelium,Normal,Normal cell,Neuron
Neuron,,PENK,Human,Intestine,Epithelium,Normal,Normal cell,Neuron
