broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
T cell,,CD71,Human,Intestine,Colon,Normal,Normal cell,T cell
T cell,,CRTH2,Human,Intestine,Colon,Normal,Normal cell,T cell
T cell,,CD4,Human,Intestine,Colon,Normal,Normal cell,T cell
T cell,,CD69,Human,Intestine,Colon,Normal,Normal cell,T cell
T cell,,CXCR3,Human,Intestine,Colon,Normal,Normal cell,T cell
T cell,,CD25,Human,Intestine,Colon,Normal,Normal cell,T cell
T cell,,CD8,Human,Intestine,Colon,Normal,Normal cell,T cell
T cell,,Ccr5,Human,Intestine,Colon,Normal,Normal cell,T cell
T cell,,Ccr6,Human,Intestine,Colon,Normal,Normal cell,T cell
T cell,,CD3,Human,Intestine,Colon,Normal,Normal cell,T cell
T cell,,CCR7,Human,Intestine,Colon,Normal,Normal cell,T cell
T cell,,CD3D,Human,Intestine,Colon,Normal,Normal cell,T cell
T cell,,CXCR6,Human,Intestine,Colon,Normal,Normal cell,T cell
T cell,,CTLA4,Human,Intestine,Colon,Normal,Normal cell,T cell
T cell,,CD8B,Human,Intestine,Colon,Normal,Normal cell,T cell
T cell,,FOXP3,Human,Intestine,Colon,Normal,Normal cell,T cell
T cell,,NFKBIA,Human,Intestine,Colon,Normal,Normal cell,T cell
T cell,,PSMB9,Human,Intestine,Colon,Normal,Normal cell,T cell
T cell,,TFRC,Human,Intestine,Colon,Normal,Normal cell,T cell
T cell,,PTGDR2,Human,Intestine,Colon,Normal,Normal cell,T cell
T cell,,IL2RA,Human,Intestine,Colon,Normal,Normal cell,T cell
T cell,,CD8A,Human,Intestine,Colon,Normal,Normal cell,T cell
