broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Goblet cell,,SPINK4,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,BCAS1,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,ESR1,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,FAM193B,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,FAM3B,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,GSN,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,ERN2,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,CLCA1,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,HEPACAM2,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,MSANTD2,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,FCGBP,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,ABCA4,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,ZBTB24,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,SYP,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,STARD10,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,FUT6,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,NEURL1,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,TSPYL5,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,MCM3AP-AS1,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,PAX3,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,MYO1F,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,STXBP5-AS1,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,CCDC160,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,LOC101929549,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,MAGEF1,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,ST6GALNAC1,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,KLK1,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,SPDEF,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,RNASE1,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,SRP72,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,PLEKHG6,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,GSTCD,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,KRT19,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,GRPEL2,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,ATAD5,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,CENPM,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,FLJ46066,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,REP15,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,ACSS2,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,CFHR4,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,MUC2,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,TFF1,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,MT1M,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,REG4,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,C8orf44,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
Goblet cell,,VAMP4,Human,Intestine,Small intestine,Normal,Normal cell,Goblet cell
