broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
neuron,,PENK,Human,Intestine,Myenteric plexus,Normal,Normal cell,Enteric neuron
neuron,,ELAVL4,Human,Intestine,Myenteric plexus,Normal,Normal cell,Enteric neuron
neuron,,NF,Human,Intestine,Myenteric plexus,Normal,Normal cell,Enteric neuron
neuron,,NFASC,Human,Intestine,Myenteric plexus,Normal,Normal cell,Enteric neuron
