broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Stromal cell,,CD90,Human,Intestine,Colon,Normal,Normal cell,Stromal cell
Stromal cell,,S100B,Human,Intestine,Colon,Normal,Normal cell,Stromal cell
Stromal cell,,WNT5B,Human,Intestine,Colon,Normal,Normal cell,Stromal cell
Stromal cell,,CHI3L1,Human,Intestine,Colon,Normal,Normal cell,Stromal cell
Stromal cell,,BMP4,Human,Intestine,Colon,Normal,Normal cell,Stromal cell
Stromal cell,,MADCAM1,Human,Intestine,Colon,Normal,Normal cell,Stromal cell
Stromal cell,,CD68,Human,Intestine,Colon,Normal,Normal cell,Stromal cell
Stromal cell,,CD36,Human,Intestine,Colon,Normal,Normal cell,Stromal cell
Stromal cell,,RGS5,Human,Intestine,Colon,Normal,Normal cell,Stromal cell
Stromal cell,,RBP7,Human,Intestine,Colon,Normal,Normal cell,Stromal cell
Stromal cell,,ACTA2,Human,Intestine,Colon,Normal,Normal cell,Stromal cell
Stromal cell,,SOX17,Human,Intestine,Colon,Normal,Normal cell,Stromal cell
Stromal cell,,VWA1,Human,Intestine,Colon,Normal,Normal cell,Stromal cell
Stromal cell,,TAGLN,Human,Intestine,Colon,Normal,Normal cell,Stromal cell
Stromal cell,,CDH5,Human,Intestine,Colon,Normal,Normal cell,Stromal cell
Stromal cell,,DARC,Human,Intestine,Colon,Normal,Normal cell,Stromal cell
Stromal cell,,XCR1,Human,Intestine,Colon,Normal,Normal cell,Stromal cell
Stromal cell,,WNT2B,Human,Intestine,Colon,Normal,Normal cell,Stromal cell
Stromal cell,,CLEC9A,Human,Intestine,Colon,Normal,Normal cell,Stromal cell
Stromal cell,,SOX10,Human,Intestine,Colon,Normal,Normal cell,Stromal cell
Stromal cell,,RSPO3,Human,Intestine,Colon,Normal,Normal cell,Stromal cell
Stromal cell,,CCL11,Human,Intestine,Colon,Normal,Normal cell,Stromal cell
Stromal cell,,PLVAP,Human,Intestine,Colon,Normal,Normal cell,Stromal cell
Stromal cell,,THY1,Human,Intestine,Colon,Normal,Normal cell,Stromal cell
Stromal cell,,ACKR1,Human,Intestine,Colon,Normal,Normal cell,Stromal cell
