broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Innate lymphoid cell,,GZMB,Human,Intestine,Intestine,Normal,Normal cell,Innate lymphoid cell
Innate lymphoid cell,,IL7R,Human,Intestine,Intestine,Normal,Normal cell,Innate lymphoid cell
Innate lymphoid cell,,CSF2,Human,Intestine,Intestine,Normal,Normal cell,Innate lymphoid cell
Innate lymphoid cell,,CXCR6,Human,Intestine,Intestine,Normal,Normal cell,Innate lymphoid cell
Innate lymphoid cell,,CD94,Human,Intestine,Intestine,Normal,Normal cell,Innate lymphoid cell
Innate lymphoid cell,,CD335,Human,Intestine,Intestine,Normal,Normal cell,Innate lymphoid cell
Innate lymphoid cell,,CD103,Human,Intestine,Intestine,Normal,Normal cell,Innate lymphoid cell
Innate lymphoid cell,,CD56,Human,Intestine,Intestine,Normal,Normal cell,Innate lymphoid cell
Innate lymphoid cell,,CD49a,Human,Intestine,Intestine,Normal,Normal cell,Innate lymphoid cell
Innate lymphoid cell,,CD336,Human,Intestine,Intestine,Normal,Normal cell,Innate lymphoid cell
Innate lymphoid cell,,KLRD1,Human,Intestine,Intestine,Normal,Normal cell,Innate lymphoid cell
Innate lymphoid cell,,NCR1,Human,Intestine,Intestine,Normal,Normal cell,Innate lymphoid cell
Innate lymphoid cell,,ITGAE,Human,Intestine,Intestine,Normal,Normal cell,Innate lymphoid cell
Innate lymphoid cell,,NCAM1,Human,Intestine,Intestine,Normal,Normal cell,Innate lymphoid cell
Innate lymphoid cell,,ITGA1,Human,Intestine,Intestine,Normal,Normal cell,Innate lymphoid cell
Innate lymphoid cell,,NCR2,Human,Intestine,Intestine,Normal,Normal cell,Innate lymphoid cell
