broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Myeloid dendritic cell,,CD4,Human,Intestine,Intestine,Normal,Normal cell,Myeloid dendritic cell
Myeloid dendritic cell,,CD80,Human,Intestine,Intestine,Normal,Normal cell,Myeloid dendritic cell
Myeloid dendritic cell,,CD86,Human,Intestine,Intestine,Normal,Normal cell,Myeloid dendritic cell
Myeloid dendritic cell,,CD40,Human,Intestine,Intestine,Normal,Normal cell,Myeloid dendritic cell
Myeloid dendritic cell,,CD83,Human,Intestine,Intestine,Normal,Normal cell,Myeloid dendritic cell
Myeloid dendritic cell,,CD209,Human,Intestine,Intestine,Normal,Normal cell,Myeloid dendritic cell
Myeloid dendritic cell,,CD207,Human,Intestine,Intestine,Normal,Normal cell,Myeloid dendritic cell
Myeloid dendritic cell,,CD197,Human,Intestine,Intestine,Normal,Normal cell,Myeloid dendritic cell
Myeloid dendritic cell,,CD205,Human,Intestine,Intestine,Normal,Normal cell,Myeloid dendritic cell
Myeloid dendritic cell,,CD304,Human,Intestine,Intestine,Normal,Normal cell,Myeloid dendritic cell
Myeloid dendritic cell,,CD273,Human,Intestine,Intestine,Normal,Normal cell,Myeloid dendritic cell
Myeloid dendritic cell,,CD11b,Human,Intestine,Intestine,Normal,Normal cell,Myeloid dendritic cell
Myeloid dendritic cell,,CD11c,Human,Intestine,Intestine,Normal,Normal cell,Myeloid dendritic cell
Myeloid dendritic cell,,CD1a,Human,Intestine,Intestine,Normal,Normal cell,Myeloid dendritic cell
Myeloid dendritic cell,,CD1b,Human,Intestine,Intestine,Normal,Normal cell,Myeloid dendritic cell
Myeloid dendritic cell,,CD1c,Human,Intestine,Intestine,Normal,Normal cell,Myeloid dendritic cell
Myeloid dendritic cell,,CD49d,Human,Intestine,Intestine,Normal,Normal cell,Myeloid dendritic cell
Myeloid dendritic cell,,F4/80,Human,Intestine,Intestine,Normal,Normal cell,Myeloid dendritic cell
Myeloid dendritic cell,,HLA-DR,Human,Intestine,Intestine,Normal,Normal cell,Myeloid dendritic cell
Myeloid dendritic cell,,MHC Class II,Human,Intestine,Intestine,Normal,Normal cell,Myeloid dendritic cell
Myeloid dendritic cell,,CCR7,Human,Intestine,Intestine,Normal,Normal cell,Myeloid dendritic cell
Myeloid dendritic cell,,LY75,Human,Intestine,Intestine,Normal,Normal cell,Myeloid dendritic cell
Myeloid dendritic cell,,NRP1,Human,Intestine,Intestine,Normal,Normal cell,Myeloid dendritic cell
Myeloid dendritic cell,,PDCD1LG2,Human,Intestine,Intestine,Normal,Normal cell,Myeloid dendritic cell
