broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Intestinal stem cell,,ASCL2,Human,Intestine,Small intestine,Normal,Normal cell,Intestinal stem cell
Intestinal stem cell,,BMI1,Human,Intestine,Small intestine,Normal,Normal cell,Intestinal stem cell
Intestinal stem cell,,EPHB2,Human,Intestine,Small intestine,Normal,Normal cell,Intestinal stem cell
Intestinal stem cell,,SOX9,Human,Intestine,Small intestine,Normal,Normal cell,Intestinal stem cell
Intestinal stem cell,,LGR5,Human,Intestine,Small intestine,Normal,Normal cell,Intestinal stem cell
Intestinal stem cell,,DCLK1,Human,Intestine,Small intestine,Normal,Normal cell,Intestinal stem cell
Intestinal stem cell,,CD24,Human,Intestine,Small intestine,Normal,Normal cell,Intestinal stem cell
Intestinal stem cell,,CD166,Human,Intestine,Small intestine,Normal,Normal cell,Intestinal stem cell
Intestinal stem cell,,ALK3,Human,Intestine,Small intestine,Normal,Normal cell,Intestinal stem cell
Intestinal stem cell,,Musashi-1,Human,Intestine,Small intestine,Normal,Normal cell,Intestinal stem cell
Intestinal stem cell,,Telomerase Inhibitors,Human,Intestine,Small intestine,Normal,Normal cell,Intestinal stem cell
Intestinal stem cell,,ALCAM,Human,Intestine,Small intestine,Normal,Normal cell,Intestinal stem cell
Intestinal stem cell,,BMPR1A,Human,Intestine,Small intestine,Normal,Normal cell,Intestinal stem cell
