species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Embryo,Embryonic heart,UBERON_0006283,Normal,Normal cell,Fibroblast-like cell,,COL1A1,COL1A1
Human,Embryo,Embryonic heart,UBERON_0006283,Normal,Normal cell,Fibroblast-like cell,,COL1A2,COL1A2
Human,Embryo,Embryonic heart,UBERON_0006283,Normal,Normal cell,Fibroblast-like cell,,POSTN,POSTN
