species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Embryo,Embryonic heart,UBERON_0006283,Normal,Normal cell,Fibroblast,CL_0000057,VIM,VIM
Human,Embryo,Embryonic heart,UBERON_0006283,Normal,Normal cell,Fibroblast,CL_0000057,FBN1,FBN1
Human,Embryo,Embryonic heart,UBERON_0006283,Normal,Normal cell,Fibroblast,CL_0000057,COL1A1,COL1A1
