species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,SHTN1,SHTN1
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,TPX2,TPX2
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,PBK,PBK
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,TMEM98,TMEM98
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,NUF2,NUF2
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,ASPM,ASPM
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,ORC6,ORC6
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,SGOL1,SGO1
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,KPNA2,KPNA2
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,HSPB1,HSPB1
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,MCM7,MCM7
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,PRC1,PRC1
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,CENPW,CENPW
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,KIF22,KIF22
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,BIRC5,BIRC5
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,SYT1,SYT1
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,LMO4,LMO4
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,APOLD1,APOLD1
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,NRXN1,NRXN1
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,HJURP,HJURP
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,SOX3,SOX3
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,PPAP2B,PLPP3
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,CENPM,CENPM
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,NDC80,NDC80
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,MCM4,MCM4
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,TOP2A,TOP2A
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,SFRP2,SFRP2
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,TAGLN2,TAGLN2
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,CCNA2,CCNA2
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,HIST1H4C,H4C3
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,CCNB1,CCNB1
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,KIF23,KIF23
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,KIAA0101,PCLAF
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,FAM60A,SINHCAF
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,RRM2,RRM2
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,RPS27L,RPS27L
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,HELLS,HELLS
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,MFAP2,MFAP2
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,DLGAP5,DLGAP5
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,GMNN,GMNN
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,C21orf58,C21orf58
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,SNRPB,SNRPB
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,DHFR,DHFR
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,RNASEH2A,RNASEH2A
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,TMPO,TMPO
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,CNTLN,CNTLN
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,BUB3,BUB3
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,ANP32E,ANP32E
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,CDCA7,CDCA7
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,RRM1,RRM1
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,EMX2,EMX2
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,C19orf48,C19orf48
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,PAX6,PAX6
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,MCM6,MCM6
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,RAB3A,RAB3A
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,KNSTRN,KNSTRN
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,ATAD2,ATAD2
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,CHL1,CHL1
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,VIM,VIM
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,MIS18BP1,MIS18BP1
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,SMC4,SMC4
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,KIF11,KIF11
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,CKAP2,CKAP2
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,KIF2C,KIF2C
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,HES1,HES1
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,RPA3,RPA3
Human,Embryo,Embryonic prefrontal cortex,,Normal,Normal cell,Neural progenitor cell,,ZWINT,ZWINT
