species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Morula cell (Blastomere),CL_0000360,ARPC3,ARPC3
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Morula cell (Blastomere),CL_0000360,AKAP12,AKAP12
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Morula cell (Blastomere),CL_0000360,CSRP2BP,KAT14
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Morula cell (Blastomere),CL_0000360,MBNL3,MBNL3
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Morula cell (Blastomere),CL_0000360,IBTK,IBTK
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Morula cell (Blastomere),CL_0000360,NDC80,NDC80
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Morula cell (Blastomere),CL_0000360,FA2H,FA2H
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Morula cell (Blastomere),CL_0000360,HPGD,HPGD
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Morula cell (Blastomere),CL_0000360,RPL21,RPL21
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Morula cell (Blastomere),CL_0000360,RPL22,RPL22
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Morula cell (Blastomere),CL_0000360,PSMA1,PSMA1
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Morula cell (Blastomere),CL_0000360,TSPAN6,TSPAN6
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Morula cell (Blastomere),CL_0000360,EIF2S2,EIF2S2
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Morula cell (Blastomere),CL_0000360,ATP1B3,ATP1B3
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Morula cell (Blastomere),CL_0000360,RPL7,RPL7
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Morula cell (Blastomere),CL_0000360,PET117,PET117
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Morula cell (Blastomere),CL_0000360,DNAJC25,DNAJC25
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Morula cell (Blastomere),CL_0000360,GUF1,GUF1
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Morula cell (Blastomere),CL_0000360,MREG,MREG
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Morula cell (Blastomere),CL_0000360,GJA1,GJA1
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Morula cell (Blastomere),CL_0000360,EGFLAM,EGFLAM
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Morula cell (Blastomere),CL_0000360,PTPLAD1,HACD3
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Morula cell (Blastomere),CL_0000360,CNIH4,CNIH4
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Morula cell (Blastomere),CL_0000360,RPL39L,RPL39L
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Morula cell (Blastomere),CL_0000360,CHCHD4,CHCHD4
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Morula cell (Blastomere),CL_0000360,ZBTB8OS,ZBTB8OS
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Morula cell (Blastomere),CL_0000360,ATP5F1,ATP5PB
