species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Trophectoderm cell,CL_0002217,ATP8B1,ATP8B1
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Trophectoderm cell,CL_0002217,FABP3,FABP3
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Trophectoderm cell,CL_0002217,CLDN4,CLDN4
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Trophectoderm cell,CL_0002217,CITED4,CITED4
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Trophectoderm cell,CL_0002217,SLC34A2,SLC34A2
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Trophectoderm cell,CL_0002217,ARHGAP23,ARHGAP23
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Trophectoderm cell,CL_0002217,TCF7L1,TCF7L1
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Trophectoderm cell,CL_0002217,PLAC8,PLAC8
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Trophectoderm cell,CL_0002217,CLDN3,CLDN3
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Trophectoderm cell,CL_0002217,TGFBR3,TGFBR3
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Trophectoderm cell,CL_0002217,TAGLN2,TAGLN2
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Trophectoderm cell,CL_0002217,BASP1,BASP1
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Trophectoderm cell,CL_0002217,GAB2,GAB2
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Trophectoderm cell,CL_0002217,SLC7A2,SLC7A2
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Trophectoderm cell,CL_0002217,CD53,CD53
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Trophectoderm cell,CL_0002217,GPRC5A,GPRC5A
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Trophectoderm cell,CL_0002217,ABCG2,ABCG2
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Trophectoderm cell,CL_0002217,PWWP2B,PWWP2B
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Trophectoderm cell,CL_0002217,PPT1,PPT1
