species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Epiblast cell,CL_0000352,USP28,USP28
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Epiblast cell,CL_0000352,IFITM1,IFITM1
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Epiblast cell,CL_0000352,NGEF,NGEF
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Epiblast cell,CL_0000352,MUC4,MUC4
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Epiblast cell,CL_0000352,ASH2L,ASH2L
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Epiblast cell,CL_0000352,RASD1,RASD1
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Epiblast cell,CL_0000352,SUSD2,SUSD2
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Epiblast cell,CL_0000352,ST6GALNAC3,ST6GALNAC3
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Epiblast cell,CL_0000352,LDLRAP1,LDLRAP1
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Epiblast cell,CL_0000352,CXCL12,CXCL12
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Epiblast cell,CL_0000352,ATP8B2,ATP8B2
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Epiblast cell,CL_0000352,LRP4,LRP4
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Epiblast cell,CL_0000352,SH3PXD2A,SH3PXD2A
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Epiblast cell,CL_0000352,TNFRSF8,TNFRSF8
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Epiblast cell,CL_0000352,BTLA,BTLA
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Epiblast cell,CL_0000352,SLC16A9,SLC16A9
Human,Embryo,Embryo,UBERON_0000922,Normal,Normal cell,Epiblast cell,CL_0000352,ETV1,ETV1
