broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
B cell,Memory,MS4A1,Human,Skin,Skin,Normal,Normal cell,Memory B cell
B cell,,DSAP,Human,Skin,Skin,Normal,Normal cell,Memory B cell
