broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Epithelial cell,,CD24,Human,Skin,Skin,Normal,Normal cell,Epithelial cell
Epithelial cell,,CD13,Human,Skin,Skin,Normal,Normal cell,Epithelial cell
Epithelial cell,,CD324,Human,Skin,Skin,Normal,Normal cell,Epithelial cell
Epithelial cell,,CD126,Human,Skin,Skin,Normal,Normal cell,Epithelial cell
Epithelial cell,,CD130,Human,Skin,Skin,Normal,Normal cell,Epithelial cell
Epithelial cell,,CD103,Human,Skin,Skin,Normal,Normal cell,Epithelial cell
Epithelial cell,,CD141,Human,Skin,Skin,Normal,Normal cell,Epithelial cell
Epithelial cell,,CD106,Human,Skin,Skin,Normal,Normal cell,Epithelial cell
Epithelial cell,,CD1d,Human,Skin,Skin,Normal,Normal cell,Epithelial cell
Epithelial cell,,iNOS,Human,Skin,Skin,Normal,Normal cell,Epithelial cell
Epithelial cell,,EPCAM,Human,Skin,Skin,Normal,Normal cell,Epithelial cell
Epithelial cell,,IVL,Human,Skin,Skin,Normal,Normal cell,Epithelial cell
Epithelial cell,,ANLN,Human,Skin,Skin,Normal,Normal cell,Epithelial cell
Epithelial cell,,FOXM1,Human,Skin,Skin,Normal,Normal cell,Epithelial cell
Epithelial cell,,TP63,Human,Skin,Skin,Normal,Normal cell,Epithelial cell
Epithelial cell,,TGM1,Human,Skin,Skin,Normal,Normal cell,Epithelial cell
Epithelial cell,,ITGB1,Human,Skin,Skin,Normal,Normal cell,Epithelial cell
Epithelial cell,,CKAP2L,Human,Skin,Skin,Normal,Normal cell,Epithelial cell
Epithelial cell,,HMGB2,Human,Skin,Skin,Normal,Normal cell,Epithelial cell
Epithelial cell,,pan-Cytokeratin,Human,Skin,Skin,Normal,Normal cell,Epithelial cell
Epithelial cell,,ANPEP,Human,Skin,Skin,Normal,Normal cell,Epithelial cell
Epithelial cell,,CDH1,Human,Skin,Skin,Normal,Normal cell,Epithelial cell
Epithelial cell,,IL6R,Human,Skin,Skin,Normal,Normal cell,Epithelial cell
Epithelial cell,,IL6ST,Human,Skin,Skin,Normal,Normal cell,Epithelial cell
Epithelial cell,,ITGAE,Human,Skin,Skin,Normal,Normal cell,Epithelial cell
Epithelial cell,,THBD,Human,Skin,Skin,Normal,Normal cell,Epithelial cell
Epithelial cell,,VCAM1,Human,Skin,Skin,Normal,Normal cell,Epithelial cell
