broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Myeloid cell,,Itgam,Human,Skin,Skin,Cutaneous Squamous Cell Carcinoma,Cancer cell,Myeloid cell
Myeloid cell,,Cd200r1,Human,Skin,Skin,Cutaneous Squamous Cell Carcinoma,Cancer cell,Myeloid cell
