broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
T cell,,CD3,Human,Skin,Skin,Melanoma,Cancer cell,Pan–T-cell
T cell,,CD19,Human,Skin,Skin,Melanoma,Cancer cell,Pan–T-cell
