broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Natural killer cell,,CD56,Human,Skin,Skin,Normal,Normal cell,Natural killer cell
Natural killer cell,,CCR7,Human,Skin,Skin,Normal,Normal cell,Natural killer cell
Natural killer cell,,CCL19,Human,Skin,Skin,Normal,Normal cell,Natural killer cell
Natural killer cell,,CX3CR1,Human,Skin,Skin,Normal,Normal cell,Natural killer cell
Natural killer cell,,KLRK1,Human,Skin,Skin,Normal,Normal cell,Natural killer cell
Natural killer cell,,NCR1,Human,Skin,Skin,Normal,Normal cell,Natural killer cell
Natural killer cell,,NCR2,Human,Skin,Skin,Normal,Normal cell,Natural killer cell
Natural killer cell,,CD74,Human,Skin,Skin,Normal,Normal cell,Natural killer cell
Natural killer cell,,CD14,Human,Skin,Skin,Normal,Normal cell,Natural killer cell
Natural killer cell,,FCGR3A,Human,Skin,Skin,Normal,Normal cell,Natural killer cell
Natural killer cell,,CD4,Human,Skin,Skin,Normal,Normal cell,Natural killer cell
Natural killer cell,,CD3D,Human,Skin,Skin,Normal,Normal cell,Natural killer cell
Natural killer cell,,CD8A,Human,Skin,Skin,Normal,Normal cell,Natural killer cell
Natural killer cell,,CD163,Human,Skin,Skin,Normal,Normal cell,Natural killer cell
Natural killer cell,,NKG7,Human,Skin,Skin,Normal,Normal cell,Natural killer cell
Natural killer cell,,GZMB,Human,Skin,Skin,Normal,Normal cell,Natural killer cell
Natural killer cell,,GNLY,Human,Skin,Skin,Normal,Normal cell,Natural killer cell
Natural killer cell,,TRDC,Human,Skin,Skin,Normal,Normal cell,Natural killer cell
Natural killer cell,,KLRB1,Human,Skin,Skin,Normal,Normal cell,Natural killer cell
Natural killer cell,,XCL1,Human,Skin,Skin,Normal,Normal cell,Natural killer cell
Natural killer cell,,FCER1G,Human,Skin,Skin,Normal,Normal cell,Natural killer cell
Natural killer cell,,NCAM1,Human,Skin,Skin,Normal,Normal cell,Natural killer cell
Natural killer cell,,XCL2,Human,Skin,Skin,Normal,Normal cell,Natural killer cell
Natural killer cell,,TNFRSF18,Human,Skin,Skin,Normal,Normal cell,Natural killer cell
Natural killer cell,,FCGRN3A,Human,Skin,Skin,Normal,Normal cell,Natural killer cell
Natural killer cell,,TCRG,Human,Skin,Skin,Normal,Normal cell,Natural killer cell
Natural killer cell,,TCRD,Human,Skin,Skin,Normal,Normal cell,Natural killer cell
Natural killer cell,,STYK1,Human,Skin,Skin,Normal,Normal cell,Natural killer cell
Natural killer cell,,CD94,Human,Skin,Skin,Normal,Normal cell,Natural killer cell
Natural killer cell,,EOMES,Human,Skin,Skin,Normal,Normal cell,Natural killer cell
Natural killer cell,,CCL5,Human,Skin,Skin,Normal,Normal cell,Natural killer cell
Natural killer cell,,CCL4,Human,Skin,Skin,Normal,Normal cell,Natural killer cell
Natural killer cell,,TRG,Human,Skin,Skin,Normal,Normal cell,Natural killer cell
Natural killer cell,,TRD,Human,Skin,Skin,Normal,Normal cell,Natural killer cell
Natural killer cell,,KLRD1,Human,Skin,Skin,Normal,Normal cell,Natural killer cell
