broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Fibroblast,,CD26,Human,Skin,Skin,Normal,Normal cell,Fibroblast
Fibroblast,,FAP,Human,Skin,Skin,Normal,Normal cell,Fibroblast
Fibroblast,,CD90,Human,Skin,Skin,Normal,Normal cell,Fibroblast
Fibroblast,,COL1A1,Human,Skin,Skin,Normal,Normal cell,Fibroblast
Fibroblast,,CXCL14,Human,Skin,Skin,Normal,Normal cell,Fibroblast
Fibroblast,,FN1,Human,Skin,Skin,Normal,Normal cell,Fibroblast
Fibroblast,,DCN,Human,Skin,Skin,Normal,Normal cell,Fibroblast
Fibroblast,,COL6A2,Human,Skin,Skin,Normal,Normal cell,Fibroblast
Fibroblast,,PDGFRA,Human,Skin,Skin,Normal,Normal cell,Fibroblast
Fibroblast,,SMA,Human,Skin,Skin,Normal,Normal cell,Fibroblast
Fibroblast,,LUM,Human,Skin,Skin,Normal,Normal cell,Fibroblast
Fibroblast,,SERPINH1,Human,Skin,Skin,Normal,Normal cell,Fibroblast
Fibroblast,,COL6A5,Human,Skin,Skin,Normal,Normal cell,Fibroblast
Fibroblast,,COL1A2,Human,Skin,Skin,Normal,Normal cell,Fibroblast
Fibroblast,,CXCL12,Human,Skin,Skin,Normal,Normal cell,Fibroblast
Fibroblast,,MMP2,Human,Skin,Skin,Normal,Normal cell,Fibroblast
Fibroblast,,DPP4,Human,Skin,Skin,Normal,Normal cell,Fibroblast
Fibroblast,,THY1,Human,Skin,Skin,Normal,Normal cell,Fibroblast
