broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Endothelial cell,,PECAM1,Human,Skin,Skin,Normal,Normal cell,Endothelial cell
Endothelial cell,,CD31,Human,Skin,Skin,Normal,Normal cell,Endothelial cell
Endothelial cell,,VE-cadheri,Human,Skin,Skin,Normal,Normal cell,Endothelial cell
Endothelial cell,,EC,Human,Skin,Skin,Normal,Normal cell,Endothelial cell
Endothelial cell,,VWF,Human,Skin,Skin,Normal,Normal cell,Endothelial cell
Endothelial cell,,CLDN5,Human,Skin,Skin,Normal,Normal cell,Endothelial cell
Endothelial cell,,CD74,Human,Skin,Skin,Normal,Normal cell,Endothelial cell
Endothelial cell,,EGFL7,Human,Skin,Skin,Normal,Normal cell,Endothelial cell
Endothelial cell,,SERPINE1,Human,Skin,Skin,Normal,Normal cell,Endothelial cell
Endothelial cell,,CSF3,Human,Skin,Skin,Normal,Normal cell,Endothelial cell
Endothelial cell,,CD34,Human,Skin,Skin,Normal,Normal cell,Endothelial cell
Endothelial cell,,CDH5,Human,Skin,Skin,Normal,Normal cell,Endothelial cell
Endothelial cell,,PHLDA1,Human,Skin,Skin,Normal,Normal cell,Endothelial cell
Endothelial cell,,SLC12A2,Human,Skin,Skin,Normal,Normal cell,Endothelial cell
Endothelial cell,,CLEC14A,Human,Skin,Skin,Normal,Normal cell,Endothelial cell
