broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Tonsil cell,,CD27,Human,Tonsil,Tonsil,Normal,Normal cell,Tonsil cell
Tonsil cell,,CD95,Human,Tonsil,Tonsil,Normal,Normal cell,Tonsil cell
Tonsil cell,,CD39,Human,Tonsil,Tonsil,Normal,Normal cell,Tonsil cell
Tonsil cell,,CD38,Human,Tonsil,Tonsil,Normal,Normal cell,Tonsil cell
Tonsil cell,,RB,Human,Tonsil,Tonsil,Normal,Normal cell,Tonsil cell
Tonsil cell,,CD73,Human,Tonsil,Tonsil,Normal,Normal cell,Tonsil cell
Tonsil cell,,FAS,Human,Tonsil,Tonsil,Normal,Normal cell,Tonsil cell
Tonsil cell,,ENTPD1,Human,Tonsil,Tonsil,Normal,Normal cell,Tonsil cell
Tonsil cell,,RB1,Human,Tonsil,Tonsil,Normal,Normal cell,Tonsil cell
Tonsil cell,,NT5E,Human,Tonsil,Tonsil,Normal,Normal cell,Tonsil cell
