species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Adipose tissue,Fat pad,UBERON_0003916,Normal,Normal cell,Mesenchymal stem cell,CL_0000134,CD34,CD34
Human,Adipose tissue,Fat pad,UBERON_0003916,Normal,Normal cell,Mesenchymal stem cell,CL_0000134,STRO-1,
Human,Adipose tissue,Fat pad,UBERON_0003916,Normal,Normal cell,Mesenchymal stem cell,CL_0000134,CD56,NCAM1
Human,Adipose tissue,Fat pad,UBERON_0003916,Normal,Normal cell,Mesenchymal stem cell,CL_0000134,CD44,CD44
Human,Adipose tissue,Fat pad,UBERON_0003916,Normal,Normal cell,Mesenchymal stem cell,CL_0000134,CD271,NGFR
Human,Adipose tissue,Fat pad,UBERON_0003916,Normal,Normal cell,Mesenchymal stem cell,CL_0000134,CD29,ITGB1
Human,Adipose tissue,Fat pad,UBERON_0003916,Normal,Normal cell,Mesenchymal stem cell,CL_0000134,CD13,ANPEP
Human,Adipose tissue,Fat pad,UBERON_0003916,Normal,Normal cell,Mesenchymal stem cell,CL_0000134,CD90,THY1
Human,Adipose tissue,Fat pad,UBERON_0003916,Normal,Normal cell,Mesenchymal stem cell,CL_0000134,CD105,
