species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Uterus,Endometrium,UBERON_0001295,Normal,Normal cell,Epithelial cell,CL_0000066,CDH1,CDH1
Human,Uterus,Endometrium,UBERON_0001295,Normal,Normal cell,Epithelial cell,CL_0000066,EPCAM,EPCAM
Human,Uterus,Endometrium,UBERON_0001295,Normal,Normal cell,Epithelial cell,CL_0000066,KRT7,KRT7
