broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Epithelial cell,stem,P63,Human,Oral cavity,Oral mucosa,Normal,Normal cell,Buccal epithelial stem cell
stem cell,Cancer,SOX2,Human,Oral cavity,Oral cavity,Oral squamous cell carcinoma,Cancer cell,Cancer stem cell
stem cell,stem,SOX2,Human,Oral cavity,Oral cavity,Oral squamous cell carcinoma,Cancer cell,Cancer stem cell
Cancer cell,Stem-like,SSEA-4,Human,Oral cavity,Oral cavity,Oral Cancer,Cancer cell,Cancer stem-like cell
Cancer cell,Stem-like,CD44,Human,Oral cavity,Oral cavity,Oral Cancer,Cancer cell,Cancer stem-like cell
T cell,Cytotoxic,CD8A,Human,Oral cavity,Oral cavity,Oral Squamous Cell Carcinoma,Cancer cell,Cytotoxic T cell
T cell,Cytotoxic,GZMA,Human,Oral cavity,Oral cavity,Oral Squamous Cell Carcinoma,Cancer cell,Cytotoxic T cell
T cell,Cytotoxic,GZMK,Human,Oral cavity,Oral cavity,Oral Squamous Cell Carcinoma,Cancer cell,Cytotoxic T cell
T cell,Memory,CD44,Human,Oral cavity,Oral cavity,Normal,Normal cell,Effector memory T cell
Epithelial cell,,E-cadherin,Human,Oral cavity,Oral cavity,Normal,Normal cell,Epithelial cell
T cell,Exhausted,CTLA4,Human,Oral cavity,Oral cavity,Oral Squamous Cell Carcinoma,Cancer cell,Exhausted T(Tex) cell
T cell,Exhausted,PDCD1,Human,Oral cavity,Oral cavity,Oral Squamous Cell Carcinoma,Cancer cell,Exhausted T(Tex) cell
T cell,Exhausted,LAYN,Human,Oral cavity,Oral cavity,Oral Squamous Cell Carcinoma,Cancer cell,Exhausted T(Tex) cell
T cell,Exhausted,LAG3,Human,Oral cavity,Oral cavity,Oral Squamous Cell Carcinoma,Cancer cell,Exhausted T(Tex) cell
T cell,Exhausted,HAVCR2,Human,Oral cavity,Oral cavity,Oral Squamous Cell Carcinoma,Cancer cell,Exhausted T(Tex) cell
