broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Myofibroblast,Activated,MFGE8,Human,Ovary,Ovary,Ovarian clear cell carcinoma,Cancer cell,Activated myofibroblast
Myofibroblast,,MCAM,Human,Ovary,Ovary,Ovarian clear cell carcinoma,Cancer cell,Activated myofibroblast
Antigen-presenting cell,Antigen-presenting,CD207,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,Antigen-presenting cell
Antigen-presenting cell,Antigen-presenting,CD1c,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,Antigen-presenting cell
B cell,,MS4A1,Human,Ovary,Ovary,High-grade serous ovarian cancer,Cancer cell,B cell
B cell,,CD79A,Human,Ovary,Ovary,High-grade serous ovarian cancer,Cancer cell,B cell
B cell,,CD79A,Human,Ovary,Ovarian cortex,Ovarian Cancer,Cancer cell,B cell
B cell,,BANK1,Human,Ovary,Ovarian cortex,Ovarian Cancer,Cancer cell,B cell
B cell,,MS4A1,Human,Ovary,Ovarian cortex,Ovarian Cancer,Cancer cell,B cell
B cell,,CD19,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,B cell
B cell,,CD20,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,B cell
B cell,,CD79B,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,B cell
B cell,,MS4A1,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,B cell
B cell,,CD79A,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,B cell
B cell,,IGLC2,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,B cell
B cell,,IGHG4,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,B cell
B cell,,IGKC,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,B cell
B cell,,IGLC3,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,B cell
B cell,,JCHAIN,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,B cell
B cell,,IGKC,Human,Ovary,Ovary,Normal,Normal cell,B cell
B cell,,CD79A,Human,Ovary,Ovary,Normal,Normal cell,B cell
B cell,,CD19,Human,Ovary,Ovary,Normal,Normal cell,B cell
B cell,,CD79B,Human,Ovary,Ovary,Normal,Normal cell,B cell
Cancer cell,,KL8,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,Cancer cell
Cancer cell,,PAX8,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,Cancer cell
Cancer cell,,MUC16,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,Cancer cell
Cancer cell,,KL7,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,Cancer cell
Cancer cell,,KL-6,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,Cancer cell
Cancer cell,,WT1,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,Cancer cell
Cancer cell,,KL6,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,Cancer cell
Cancer cell,,EpCAM,Human,Ovary,Ovary,Ovarian Cancer,Cancer cell,Cancer cell
