species,tissue_class,tissue_type,uberonongology_id,cancer_type,cell_type,cell_name,cellontology_id,marker,Symbol
Human,Lymphoid tissue,Lymphoid tissue,UBERON_0001744,Normal,Normal cell,Germinal center B cell,CL_0000844,LMO2,LMO2
Human,Lymphoid tissue,Lymphoid tissue,UBERON_0001744,Normal,Normal cell,Germinal center B cell,CL_0000844,HGAL,GCSAM
