broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Endothelial cell,,CDH5,Human,Embryo,Embryonic heart,Normal,Normal cell,Endothelial cell
Endothelial cell,,VWF,Human,Embryo,Embryonic heart,Normal,Normal cell,Endothelial cell
Endothelial cell,,PECAM1,Human,Embryo,Embryonic heart,Normal,Normal cell,Endothelial cell
Endothelial cell,,KDR,Human,Embryo,Embryonic heart,Normal,Normal cell,Endothelial cell
