broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Blood vessel cell,,CD31,Human,Embryo,Blood vessel,Normal,Normal cell,Blood vessel cell
Blood vessel cell,,PECAM1,Human,Embryo,Blood vessel,Normal,Normal cell,Blood vessel cell
