broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Semilunar valve cell,,MMP-13,Human,Heart,Heart,Normal,Normal cell,Semilunar valve cell
Semilunar valve cell,,MMP13,Human,Heart,Heart,Normal,Normal cell,Semilunar valve cell
