broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Epithelial ductal cell,,KRT19,Human,Pancreas,Pancreas,Normal,Normal cell,Epithelial ductal cell
Epithelial ductal cell,,AQP5,Human,Pancreas,Pancreas,Normal,Normal cell,Epithelial ductal cell
Epithelial ductal cell,,CDH1,Human,Pancreas,Pancreas,Normal,Normal cell,Epithelial ductal cell
Epithelial ductal cell,,SOX9,Human,Pancreas,Pancreas,Normal,Normal cell,Epithelial ductal cell
