broad_cell_types,feature&function,marker,species,tissue_class,tissue_type,cancer_type,cell_type,cell_name
Endothelial cell,Lymphatic,PROX1,Human,Pancreas,Pancreas,Normal,Normal cell,Lymphatic endothelial cell
Endothelial cell,Lymphatic,FLT4,Human,Pancreas,Pancreas,Normal,Normal cell,Lymphatic endothelial cell
Endothelial cell,Lymphatic,PDPN,Human,Pancreas,Pancreas,Normal,Normal cell,Lymphatic endothelial cell
Endothelial cell,Lymphatic,LYVE1,Human,Pancreas,Pancreas,Normal,Normal cell,Lymphatic endothelial cell
